frame_number,vehicle_id,speed,license_plate,is_overspeed,x1,y1,x2,y2,confidence
47,1,154.07,N/A,True,820,197,904,276,0.65
48,3,46.85,N/A,False,681,83,723,119,0.84
48,2,147.47,N/A,True,705,214,778,292,0.73
48,1,153.71,N/A,True,824,207,914,287,0.66
49,3,53.28,N/A,False,681,86,723,119,0.77
49,1,153.46,N/A,True,827,215,923,301,0.76
49,2,155.3,N/A,True,706,224,781,305,0.69
50,2,164.42,N/A,True,707,233,787,321,0.75
50,1,153.46,N/A,True,835,226,931,318,0.75
50,3,57.77,N/A,False,683,88,724,122,0.65
51,2,170.81,N/A,True,707,244,791,337,0.67
51,3,59.76,N/A,False,683,89,725,126,0.67
51,1,153.46,N/A,True,841,235,942,328,0.6
52,1,153.46,N/A,True,847,247,955,347,0.8
52,2,175.28,N/A,True,711,256,798,355,0.74
52,3,60.73,N/A,True,682,92,726,128,0.66
53,1,153.46,N/A,True,847,247,955,347,0.8
53,2,175.28,N/A,True,711,256,798,355,0.74
53,3,58.95,N/A,False,682,92,726,128,0.65
54,2,175.28,N/A,True,710,268,801,371,0.79
54,1,153.46,N/A,True,854,259,966,364,0.78
54,3,58.0,N/A,False,679,93,729,133,0.61
55,2,175.28,N/A,True,708,281,805,392,0.79
55,1,153.46,N/A,True,860,272,982,386,0.76
55,3,57.33,N/A,False,684,94,730,135,0.61
56,1,153.46,N/A,True,869,288,997,409,0.77
56,2,175.28,N/A,True,713,296,812,418,0.76
56,3,56.87,N/A,False,684,95,732,137,0.56
57,1,153.46,N/A,True,880,304,1013,436,0.75
57,2,175.28,N/A,True,710,313,822,447,0.73
57,3,58.7,N/A,False,686,97,734,143,0.59
58,1,153.46,N/A,True,888,320,1032,463,0.76
58,3,59.73,N/A,False,687,101,734,145,0.75
58,2,175.28,N/A,True,713,331,829,470,0.74
59,1,153.46,N/A,True,888,320,1032,463,0.76
59,3,60.71,N/A,True,687,101,735,145,0.75
59,2,175.28,N/A,True,713,331,829,470,0.74
60,1,153.46,N/A,True,900,337,1053,498,0.8
60,2,175.28,N/A,True,716,353,835,505,0.77
60,3,61.15,N/A,True,687,102,735,150,0.72
61,1,153.46,N/A,True,911,358,1078,532,0.78
61,3,64.23,N/A,True,684,109,737,151,0.67
61,2,175.28,N/A,True,717,373,848,548,0.64
62,1,153.46,N/A,True,923,383,1104,577,0.77
62,3,68.13,N/A,True,689,113,739,156,0.74
62,2,175.28,N/A,True,720,399,859,591,0.7
63,1,153.46,N/A,True,937,409,1134,624,0.83
63,2,175.28,N/A,True,721,428,872,639,0.82
63,3,72.33,N/A,True,688,116,740,161,0.69
64,3,74.57,N/A,True,691,118,741,165,0.7
65,3,77.72,N/A,True,691,118,741,166,0.71
66,3,79.17,N/A,True,694,121,744,167,0.72
66,5,27.68,N/A,False,967,475,1217,714,0.61
67,3,79.37,N/A,True,693,125,744,174,0.71
67,5,27.68,N/A,False,989,514,1258,714,0.55
68,3,82.19,N/A,True,694,129,748,180,0.75
68,5,27.68,N/A,False,982,558,1273,714,0.59
69,3,89.25,N/A,True,682,133,751,185,0.68
70,3,97.03,N/A,True,691,137,753,191,0.74
71,3,105.81,N/A,True,691,137,753,191,0.75
72,3,113.04,N/A,True,696,141,754,197,0.81
73,3,115.59,N/A,True,696,146,756,200,0.79
74,3,115.92,N/A,True,696,150,758,209,0.83
75,3,113.97,N/A,True,697,155,761,216,0.78
76,3,114.6,N/A,True,698,160,765,224,0.8
77,3,115.17,N/A,True,698,160,765,224,0.8
78,3,119.91,N/A,True,699,168,766,231,0.81
78,6,70.58,N/A,True,738,72,773,101,0.54
79,3,124.98,N/A,True,699,173,770,239,0.83
80,3,129.62,N/A,True,698,180,772,246,0.81
80,6,66.56,N/A,True,742,73,777,104,0.58
81,3,136.11,N/A,True,700,186,776,259,0.79
81,6,64.22,N/A,True,740,75,781,107,0.58
82,3,142.41,N/A,True,702,193,778,270,0.67
83,3,148.22,N/A,True,702,193,778,270,0.67
84,3,153.71,N/A,True,702,200,783,278,0.79
85,3,160.35,N/A,True,704,208,788,294,0.77
85,6,61.65,N/A,True,741,83,785,118,0.65
86,3,166.11,N/A,True,704,216,791,307,0.78
86,6,61.77,N/A,True,746,85,788,119,0.55
87,3,170.0,N/A,True,705,224,797,321,0.75
87,6,61.85,N/A,True,749,87,792,121,0.62
88,3,172.72,N/A,True,705,235,801,336,0.76
88,6,62.61,N/A,True,748,88,796,125,0.66
89,3,179.92,N/A,True,705,235,801,336,0.76
89,6,63.32,N/A,True,748,88,796,125,0.66
90,3,184.96,N/A,True,709,248,806,355,0.73
90,6,64.49,N/A,True,750,87,799,129,0.62
91,3,184.96,N/A,True,709,259,812,374,0.74
91,6,68.14,N/A,True,755,93,802,134,0.67
92,6,69.56,N/A,True,757,96,804,135,0.72
92,3,184.96,N/A,True,711,272,820,393,0.7
93,3,184.96,N/A,True,713,287,824,416,0.76
93,6,72.96,N/A,True,758,99,807,140,0.7
94,3,184.96,N/A,True,715,301,833,442,0.62
94,8,74.44,N/A,True,663,102,716,144,0.61
94,6,75.19,N/A,True,753,102,811,144,0.59
95,3,184.96,N/A,True,715,301,833,442,0.62
95,8,74.44,N/A,True,663,102,716,144,0.6
95,6,78.62,N/A,True,753,102,811,144,0.58
96,3,184.96,N/A,True,717,317,843,470,0.77
96,6,76.92,N/A,True,753,104,816,149,0.72
96,8,71.37,N/A,True,664,104,716,147,0.69
97,3,184.96,N/A,True,719,337,853,503,0.71
97,8,70.98,N/A,True,660,108,717,151,0.68
97,6,74.86,N/A,True,754,105,817,152,0.58
97,7,59.31,N/A,False,876,50,911,78,0.51
98,3,184.96,N/A,True,721,356,862,540,0.76
98,6,80.78,N/A,True,770,108,818,154,0.61
98,7,61.45,N/A,True,879,51,916,80,0.61
98,8,74.23,N/A,True,669,111,718,155,0.6
99,8,77.44,N/A,True,673,114,719,158,0.74
99,3,184.96,N/A,True,723,379,875,580,0.72
99,6,89.63,N/A,True,773,115,824,160,0.56
100,2,126.03,N/A,True,724,401,887,628,0.8
100,8,76.25,N/A,True,674,115,720,160,0.75
100,6,95.86,N/A,True,776,117,829,165,0.56
100,7,64.02,N/A,True,884,52,926,82,0.51
100,8,77.64,N/A,True,658,117,721,164,0.5
101,2,91.56,N/A,True,724,401,887,628,0.8
101,8,84.6,N/A,True,674,115,720,160,0.75
101,6,103.21,N/A,True,776,117,829,165,0.56
101,7,65.81,N/A,True,884,52,926,82,0.5
102,2,67.43,N/A,True,726,429,905,686,0.81
102,8,87.56,N/A,True,676,120,721,165,0.77
102,7,68.89,N/A,True,888,54,930,84,0.61
102,6,112.55,N/A,True,773,120,833,172,0.55
103,8,91.3,N/A,True,676,123,724,172,0.73
103,6,115.01,N/A,True,780,122,838,177,0.7
103,2,50.54,N/A,False,732,462,921,717,0.67
103,7,72.95,N/A,True,892,54,934,86,0.6
104,2,38.71,N/A,False,732,498,936,718,0.73
104,6,115.43,N/A,True,781,128,842,183,0.68
104,8,103.31,N/A,True,664,128,726,179,0.6
105,8,110.69,N/A,True,674,131,727,182,0.65
105,7,76.51,N/A,True,901,57,943,88,0.59
106,7,80.85,N/A,True,906,58,948,91,0.66
106,8,114.37,N/A,True,676,136,729,190,0.65
106,4,9.29,N/A,False,740,587,940,718,0.5
107,7,83.89,N/A,True,906,58,948,91,0.66
107,8,118.68,N/A,True,677,136,729,190,0.66
107,4,9.29,N/A,False,740,587,940,718,0.5
108,8,124.03,N/A,True,678,138,731,189,0.68
108,4,9.29,N/A,False,749,643,937,718,0.6
108,6,114.95,N/A,True,793,138,858,202,0.54
109,8,132.16,N/A,True,677,145,733,201,0.68
109,7,87.0,N/A,True,913,62,959,97,0.6
110,8,134.5,N/A,True,678,148,735,207,0.76
110,6,118.37,N/A,True,802,151,869,219,0.56
110,7,91.04,N/A,True,918,65,964,98,0.56
111,8,137.68,N/A,True,677,154,738,217,0.81
111,6,123.95,N/A,True,807,155,875,225,0.74
111,7,94.44,N/A,True,922,67,969,101,0.53
112,8,136.51,N/A,True,678,160,739,221,0.79
112,6,129.45,N/A,True,811,163,880,232,0.73
112,7,97.84,N/A,True,928,67,975,103,0.7
113,8,135.68,N/A,True,678,160,739,222,0.78
113,6,134.68,N/A,True,811,163,880,233,0.74
113,7,100.22,N/A,True,928,67,975,103,0.71
114,8,130.74,N/A,True,678,166,741,231,0.84
114,6,142.99,N/A,True,814,170,890,244,0.78
114,7,104.18,N/A,True,933,70,981,106,0.58
115,8,130.5,N/A,True,679,171,744,238,0.74
115,6,146.7,N/A,True,820,177,898,253,0.71
115,7,104.92,N/A,True,936,69,987,108,0.55
116,6,154.06,N/A,True,825,184,903,263,0.74
116,8,130.25,N/A,True,676,178,746,246,0.72
116,7,109.28,N/A,True,943,71,994,111,0.59
117,8,136.12,N/A,True,678,183,749,260,0.67
117,6,163.25,N/A,True,831,190,912,273,0.66
118,6,169.67,N/A,True,837,201,922,288,0.76
118,8,140.23,N/A,True,679,192,751,272,0.69
118,7,112.59,N/A,True,952,77,1007,117,0.62
119,6,174.17,N/A,True,837,201,922,288,0.76
119,8,144.25,N/A,True,679,192,751,272,0.68
119,7,114.91,N/A,True,952,77,1007,117,0.62
120,8,148.93,N/A,True,680,200,754,279,0.69
120,6,177.32,N/A,True,842,209,931,299,0.66
120,7,117.38,N/A,True,958,79,1014,119,0.59
121,6,177.32,N/A,True,848,219,942,318,0.72
121,7,123.92,N/A,True,965,80,1021,122,0.68
121,8,152.7,N/A,True,679,209,756,294,0.68
122,8,149.64,N/A,True,679,219,761,307,0.76
122,6,177.32,N/A,True,855,233,957,331,0.67
122,7,128.01,N/A,True,971,81,1029,125,0.61
123,6,177.32,N/A,True,862,243,969,353,0.75
123,8,147.5,N/A,True,677,229,763,320,0.61
124,6,177.32,N/A,True,870,257,984,372,0.76
124,8,146.0,N/A,True,679,240,768,338,0.63
124,7,133.16,N/A,True,984,87,1044,134,0.59
125,6,177.32,N/A,True,870,257,984,372,0.75
125,8,146.0,N/A,True,679,240,768,338,0.63
125,7,136.77,N/A,True,984,87,1044,134,0.58
126,6,177.32,N/A,True,879,271,997,394,0.65
126,8,146.0,N/A,True,678,251,772,357,0.63
127,6,177.32,N/A,True,888,288,1016,421,0.74
127,8,146.0,N/A,True,676,264,779,380,0.72
127,7,141.42,N/A,True,998,92,1062,142,0.7
128,6,177.32,N/A,True,901,303,1036,451,0.71
128,8,146.0,N/A,True,678,277,786,397,0.7
128,7,146.54,N/A,True,1005,95,1072,145,0.66
129,8,146.0,N/A,True,678,292,792,424,0.67
129,7,153.89,N/A,True,1013,97,1081,151,0.66
129,6,177.32,N/A,True,912,324,1058,483,0.63
130,6,177.32,N/A,True,924,345,1081,516,0.76
130,7,161.47,N/A,True,1021,100,1091,154,0.75
130,8,146.0,N/A,True,676,309,797,454,0.71
131,6,177.32,N/A,True,924,345,1081,516,0.75
131,7,166.78,N/A,True,1021,100,1091,154,0.75
131,8,146.0,N/A,True,676,309,797,454,0.71
132,6,177.32,N/A,True,938,369,1109,561,0.69
132,8,146.0,N/A,True,678,327,805,484,0.58
133,8,146.0,N/A,True,681,349,812,520,0.68
133,1,108.91,N/A,True,955,397,1141,612,0.66
133,7,172.14,N/A,True,1037,106,1111,164,0.63
134,8,146.0,N/A,True,683,368,822,563,0.75
134,7,177.62,N/A,True,1048,112,1124,168,0.61
135,7,181.11,N/A,True,1056,116,1136,175,0.73
135,8,146.0,N/A,True,682,392,834,605,0.58
136,7,184.62,N/A,True,1066,118,1149,181,0.77
136,8,146.0,N/A,True,683,418,843,659,0.76
136,5,24.57,N/A,False,973,510,1277,714,0.72
137,7,187.07,N/A,True,1066,118,1149,181,0.77
137,8,146.0,N/A,True,683,419,843,659,0.75
137,5,19.28,N/A,False,973,510,1277,714,0.72
138,8,146.0,N/A,True,684,450,858,715,0.76
138,5,15.58,N/A,False,1016,559,1279,715,0.76
138,7,187.07,N/A,True,1077,123,1161,187,0.76
139,7,187.07,N/A,True,1086,129,1176,193,0.72
139,5,12.98,N/A,False,1079,618,1278,719,0.53
140,7,187.07,N/A,True,1099,135,1191,202,0.71
140,8,146.0,N/A,True,678,531,885,716,0.6
141,7,187.07,N/A,True,1111,137,1207,207,0.6
142,7,187.07,N/A,True,1125,142,1224,215,0.68
143,7,187.07,N/A,True,1125,142,1224,215,0.7
144,7,187.07,N/A,True,1138,148,1242,223,0.63
145,7,187.07,N/A,True,1151,153,1263,232,0.72
146,7,187.07,N/A,True,1168,159,1278,241,0.52
147,7,187.07,N/A,True,1185,167,1279,247,0.72
148,7,186.35,N/A,True,1202,173,1279,252,0.64
149,7,185.85,N/A,True,1202,173,1279,252,0.64
150,7,187.74,N/A,True,1221,180,1279,249,0.59
190,13,65.66,N/A,True,833,31,863,54,0.66
191,13,65.66,N/A,True,833,32,863,54,0.66
192,13,64.96,N/A,True,836,32,867,55,0.61
193,13,65.02,N/A,True,839,34,870,56,0.64
194,13,63.14,N/A,True,840,35,874,57,0.64
195,13,63.83,N/A,True,843,36,878,60,0.67
196,13,65.09,N/A,True,847,36,881,61,0.65
197,13,65.76,N/A,True,848,39,884,62,0.69
197,14,43.77,N/A,False,720,66,755,93,0.67
198,13,66.0,N/A,True,848,39,884,62,0.69
198,14,43.77,N/A,False,720,66,755,93,0.67
199,14,45.51,N/A,False,721,66,758,96,0.7
200,14,49.84,N/A,False,725,67,761,98,0.74
200,13,66.44,N/A,True,853,40,891,66,0.58
201,14,58.48,N/A,False,725,71,763,103,0.71
201,13,66.1,N/A,True,856,40,895,68,0.62
201,15,61.04,N/A,True,680,99,719,140,0.58
202,14,60.7,N/A,True,725,73,766,104,0.67
202,13,65.86,N/A,True,860,41,898,68,0.63
202,15,63.69,N/A,True,674,103,721,144,0.63
203,13,67.77,N/A,True,863,43,902,71,0.56
204,13,69.11,N/A,True,863,43,902,71,0.56
205,13,72.46,N/A,True,867,43,907,71,0.64
205,15,64.25,N/A,True,679,107,723,154,0.6
206,15,67.85,N/A,True,677,113,724,159,0.76
206,13,74.81,N/A,True,870,44,910,73,0.64
206,14,61.43,N/A,True,731,78,774,114,0.63
207,15,71.98,N/A,True,678,116,727,163,0.73
207,13,77.14,N/A,True,875,46,914,75,0.63
207,14,62.85,N/A,True,733,78,777,118,0.55
208,14,63.23,N/A,True,737,83,778,120,0.62
208,15,76.16,N/A,True,679,120,728,169,0.62
208,13,79.89,N/A,True,879,50,918,77,0.62
209,13,82.96,N/A,True,881,50,925,80,0.73
209,15,81.36,N/A,True,683,125,731,174,0.64
210,13,84.53,N/A,True,881,50,925,80,0.73
210,15,88.06,N/A,True,683,125,731,174,0.64
211,13,87.55,N/A,True,885,52,929,82,0.7
211,14,61.43,N/A,True,742,88,784,130,0.67
211,15,92.63,N/A,True,682,129,732,181,0.65
212,15,96.59,N/A,True,683,133,734,185,0.73
212,14,64.83,N/A,True,743,93,788,135,0.72
212,13,89.15,N/A,True,888,53,934,83,0.66
213,15,101.16,N/A,True,684,137,737,194,0.78
213,14,69.34,N/A,True,746,96,793,137,0.77
213,13,90.83,N/A,True,895,55,938,86,0.66
213,16,44.79,N/A,False,602,95,646,140,0.6
214,15,104.25,N/A,True,686,143,738,200,0.75
214,13,90.16,N/A,True,897,56,943,87,0.75
214,14,75.7,N/A,True,747,101,796,144,0.72
214,16,46.19,N/A,False,601,98,647,143,0.61
215,15,106.86,N/A,True,687,148,740,207,0.74
215,14,83.43,N/A,True,751,104,800,150,0.72
215,13,90.37,N/A,True,903,56,948,88,0.69
215,16,47.86,N/A,False,602,100,647,146,0.54
216,15,108.36,N/A,True,687,148,740,207,0.73
216,14,91.56,N/A,True,751,104,800,149,0.72
216,13,90.75,N/A,True,903,56,948,88,0.68
216,17,39.15,N/A,False,647,36,674,56,0.59
216,16,49.03,N/A,False,602,100,647,146,0.53
217,15,112.64,N/A,True,687,152,743,214,0.79
217,14,94.64,N/A,True,751,105,804,154,0.74
217,13,95.35,N/A,True,908,57,956,90,0.67
217,16,48.49,N/A,False,602,103,648,148,0.56
218,14,99.15,N/A,True,748,109,809,161,0.76
218,13,98.97,N/A,True,912,59,960,95,0.69
218,15,112.91,N/A,True,689,159,745,216,0.63
218,16,50.68,N/A,False,601,105,648,151,0.57
219,15,118.57,N/A,True,688,164,749,230,0.72
219,13,103.36,N/A,True,917,63,965,96,0.72
219,16,56.61,N/A,False,600,109,649,159,0.68
219,14,105.66,N/A,True,752,116,814,168,0.63
219,17,37.65,N/A,False,647,39,677,61,0.54
220,14,111.4,N/A,True,761,121,818,171,0.77
220,15,118.25,N/A,True,690,170,749,230,0.67
220,13,106.85,N/A,True,921,64,972,99,0.58
220,16,60.51,N/A,True,602,112,651,161,0.56
220,17,36.61,N/A,False,647,39,677,61,0.54
221,14,116.4,N/A,True,763,123,824,181,0.78
221,15,118.02,N/A,True,690,179,752,244,0.77
221,16,65.39,N/A,True,601,115,655,167,0.71
221,13,111.86,N/A,True,928,67,978,103,0.7
221,17,36.84,N/A,False,649,40,679,62,0.55
222,14,124.22,N/A,True,763,123,824,181,0.78
222,15,117.23,N/A,True,690,179,752,244,0.77
222,16,71.29,N/A,True,601,115,655,166,0.71
222,13,114.26,N/A,True,928,67,978,103,0.7
222,17,36.73,N/A,False,649,40,679,62,0.55
223,15,120.86,N/A,True,691,186,756,259,0.79
223,16,77.33,N/A,True,600,118,653,171,0.69
223,13,118.01,N/A,True,934,68,986,104,0.68
223,14,128.66,N/A,True,761,128,829,186,0.65
224,14,128.83,N/A,True,776,135,835,194,0.74
224,16,80.24,N/A,True,599,122,651,176,0.72
224,13,120.64,N/A,True,938,68,993,108,0.68
224,15,118.1,N/A,True,692,194,759,267,0.67
225,15,131.09,N/A,True,693,201,762,281,0.77
225,14,130.13,N/A,True,778,139,842,202,0.76
225,16,86.03,N/A,True,600,124,654,185,0.73
225,13,125.26,N/A,True,945,70,1000,111,0.6
226,15,140.19,N/A,True,695,212,768,297,0.77
226,16,91.11,N/A,True,598,130,655,191,0.75
226,14,129.84,N/A,True,784,147,847,213,0.7
226,13,126.5,N/A,True,950,73,1007,114,0.61
226,18,51.25,N/A,False,593,70,627,103,0.51
227,15,146.56,N/A,True,695,223,770,310,0.76
227,16,93.74,N/A,True,599,133,657,195,0.72
227,14,134.76,N/A,True,789,154,856,219,0.68
227,13,127.49,N/A,True,954,75,1014,118,0.62
227,18,51.66,N/A,False,590,72,626,104,0.62
228,15,151.02,N/A,True,695,223,770,310,0.75
228,16,96.51,N/A,True,599,133,657,196,0.71
228,14,144.34,N/A,True,788,154,856,219,0.7
228,13,127.53,N/A,True,954,75,1014,117,0.63
228,18,51.95,N/A,False,590,72,626,104,0.59
229,16,99.77,N/A,True,599,138,657,202,0.81
229,14,151.04,N/A,True,793,162,863,229,0.75
229,15,151.02,N/A,True,694,233,774,327,0.71
229,13,133.51,N/A,True,962,81,1022,121,0.6
229,18,51.49,N/A,False,587,73,627,107,0.54
230,16,102.95,N/A,True,598,142,658,210,0.77
230,13,139.11,N/A,True,969,82,1031,125,0.73
230,15,151.02,N/A,True,695,246,776,344,0.61
230,18,51.16,N/A,False,586,76,627,109,0.52
231,16,102.3,N/A,True,597,147,658,214,0.73
231,14,159.87,N/A,True,803,175,879,248,0.72
231,15,151.02,N/A,True,696,260,785,368,0.66
231,13,144.36,N/A,True,976,84,1039,129,0.58
231,18,49.47,N/A,False,587,78,626,111,0.56
231,17,35.01,N/A,False,654,45,687,72,0.56
232,18,48.77,N/A,False,586,80,625,115,0.7
232,14,166.05,N/A,True,810,185,891,263,0.69
232,16,107.12,N/A,True,598,154,659,222,0.68
232,15,151.02,N/A,True,695,272,793,389,0.62
232,13,152.65,N/A,True,985,87,1048,133,0.6
232,17,33.66,N/A,False,656,46,687,72,0.6
233,18,48.08,N/A,False,584,80,625,119,0.73
233,16,109.38,N/A,True,597,158,662,229,0.73
233,13,158.17,N/A,True,991,87,1057,139,0.7
233,14,166.05,N/A,True,816,194,897,274,0.66
233,15,151.02,N/A,True,698,289,798,414,0.57
233,17,33.36,N/A,False,656,48,687,75,0.54
234,18,47.8,N/A,False,584,80,625,119,0.73
234,16,110.75,N/A,True,597,158,662,229,0.73
234,13,161.01,N/A,True,991,87,1057,139,0.7
234,14,166.05,N/A,True,816,194,897,274,0.66
234,15,151.02,N/A,True,698,289,798,414,0.57
234,17,32.04,N/A,False,656,48,687,74,0.54
235,13,163.62,N/A,True,1000,92,1070,143,0.76
235,18,46.4,N/A,False,583,81,624,120,0.75
235,16,111.71,N/A,True,597,161,661,237,0.66
235,15,151.02,N/A,True,700,306,804,443,0.65
235,14,166.05,N/A,True,823,204,911,291,0.65
235,17,31.02,N/A,False,657,48,688,77,0.53
236,16,118.16,N/A,True,594,168,663,246,0.77
236,18,47.77,N/A,False,578,83,624,124,0.72
236,14,166.05,N/A,True,831,215,923,309,0.7
236,15,151.02,N/A,True,703,327,812,471,0.7
236,13,168.54,N/A,True,1008,97,1080,148,0.61
237,13,170.92,N/A,True,1017,99,1090,152,0.79
237,15,151.02,N/A,True,705,348,823,507,0.77
237,14,166.05,N/A,True,838,226,934,326,0.7
237,16,124.14,N/A,True,594,177,665,255,0.68
237,18,49.39,N/A,False,575,85,624,128,0.65
237,17,31.45,N/A,False,659,51,691,77,0.51
238,13,175.36,N/A,True,1026,104,1103,159,0.7
238,3,130.93,N/A,True,707,373,832,551,0.69
238,16,129.77,N/A,True,593,180,668,264,0.68
238,17,32.96,N/A,False,659,54,690,79,0.59
238,18,59.78,N/A,False,570,95,623,133,0.58
238,14,166.05,N/A,True,847,240,948,344,0.56
239,14,166.05,N/A,True,856,255,965,371,0.77
239,18,66.25,N/A,True,576,98,622,135,0.71
239,16,134.53,N/A,True,592,188,669,273,0.67
239,13,178.46,N/A,True,1036,105,1115,163,0.65
239,3,93.11,N/A,True,710,398,844,593,0.63
240,14,166.05,N/A,True,856,255,965,371,0.78
240,18,74.8,N/A,True,575,98,622,135,0.72
240,13,180.63,N/A,True,1036,106,1115,163,0.69
240,16,139.98,N/A,True,592,188,669,272,0.67
240,3,66.63,N/A,True,710,398,844,593,0.63
241,3,48.1,N/A,False,712,431,858,646,0.8
241,18,78.77,N/A,True,578,99,622,136,0.76
241,13,182.15,N/A,True,1045,113,1126,169,0.72
241,14,166.05,N/A,True,866,271,981,394,0.68
241,16,143.28,N/A,True,591,196,672,290,0.65
242,13,182.15,N/A,True,1056,117,1139,178,0.77
242,14,166.05,N/A,True,878,289,1003,424,0.76
242,18,80.9,N/A,True,578,101,621,140,0.73
242,16,143.52,N/A,True,590,204,673,298,0.73
242,8,104.22,N/A,True,713,466,874,715,0.7
243,13,182.15,N/A,True,1067,123,1155,184,0.78
243,14,166.05,N/A,True,889,311,1027,456,0.75
243,16,147.44,N/A,True,588,210,674,314,0.67
243,18,75.14,N/A,True,574,103,620,144,0.61
243,8,74.98,N/A,True,715,509,889,716,0.56
244,13,182.15,N/A,True,1078,126,1169,191,0.72
244,14,166.05,N/A,True,903,332,1052,497,0.68
244,16,150.19,N/A,True,585,222,676,327,0.67
244,8,54.51,N/A,False,719,557,901,717,0.58
244,18,71.11,N/A,True,572,105,619,147,0.53
244,17,33.15,N/A,False,663,57,697,88,0.51
245,6,125.58,N/A,True,919,358,1081,541,0.75
245,13,182.15,N/A,True,1092,132,1186,198,0.74
245,12,5.67,N/A,False,724,617,893,718,0.72
245,18,69.84,N/A,True,570,108,617,153,0.71
245,16,152.11,N/A,True,583,232,676,342,0.57
245,17,37.26,N/A,False,660,61,698,94,0.53
246,6,89.36,N/A,True,919,358,1081,541,0.75
246,13,182.15,N/A,True,1092,132,1186,198,0.74
246,12,5.67,N/A,False,724,617,893,718,0.72
246,18,70.68,N/A,True,570,108,617,153,0.71
246,16,153.46,N/A,True,582,232,677,343,0.57
246,17,41.57,N/A,False,660,61,698,94,0.53
247,13,182.15,N/A,True,1106,137,1203,208,0.8
247,1,77.67,N/A,True,936,389,1114,592,0.77
247,18,71.27,N/A,True,568,111,617,155,0.76
247,17,45.23,N/A,False,662,62,700,95,0.6
248,13,182.15,N/A,True,1118,145,1222,215,0.81
248,18,72.45,N/A,True,568,114,614,160,0.79
248,16,153.46,N/A,True,575,254,682,379,0.66
248,17,47.79,N/A,False,663,64,701,97,0.61
249,13,182.15,N/A,True,1133,148,1243,223,0.74
249,18,72.13,N/A,True,567,116,612,162,0.74
249,17,50.44,N/A,False,663,64,702,100,0.67
249,16,153.46,N/A,True,573,264,687,396,0.56
250,13,182.15,N/A,True,1146,155,1263,232,0.81
250,18,70.63,N/A,True,563,121,611,164,0.79
250,17,48.96,N/A,False,665,65,703,103,0.77
250,11,4.12,N/A,False,967,515,1277,713,0.67
