frame_number,vehicle_id,speed,license_plate,license_plate_confidence,is_overspeed,x1,y1,x2,y2,confidence,vehicle_class,timestamp
3,2,72.7,N/A,0.0,False,318,95,396,222,0.52,bus,0.12
4,2,69.1,N/A,0.0,False,318,95,392,216,0.73,bus,0.16
7,1,19.09,N/A,0.0,False,241,16,257,30,0.63,car,0.28
7,1,19.09,N/A,0.0,False,222,51,249,75,0.57,car,0.28
7,2,64.94,N/A,0.0,False,317,95,385,197,0.56,bus,0.28
8,1,19.09,N/A,0.0,False,241,16,257,30,0.67,car,0.32
8,2,61.08,N/A,0.0,False,317,96,383,191,0.6,truck,0.32
8,1,19.09,N/A,0.0,False,222,49,250,73,0.57,car,0.32
9,1,19.09,N/A,0.0,False,241,16,257,30,0.66,car,0.36
9,1,19.09,N/A,0.0,False,258,30,278,45,0.53,car,0.36
9,1,19.09,N/A,0.0,False,222,49,250,72,0.5,car,0.36
10,1,19.09,N/A,0.0,False,241,16,257,30,0.67,car,0.4
10,1,19.09,N/A,0.0,False,222,48,251,71,0.57,car,0.4
10,3,57.38,N/A,0.0,False,258,29,277,44,0.54,car,0.4
11,3,57.37,N/A,0.0,False,241,16,257,30,0.72,car,0.44
11,1,19.09,N/A,0.0,False,223,46,251,70,0.67,car,0.44
11,4,81.56,N/A,0.0,True,182,296,282,359,0.63,car,0.44
11,2,56.57,N/A,0.0,False,315,91,377,176,0.55,truck,0.44
11,3,57.37,N/A,0.0,False,258,29,278,44,0.52,car,0.44
12,3,57.37,N/A,0.0,False,242,16,257,29,0.71,car,0.48
12,1,19.09,N/A,0.0,False,223,45,251,69,0.67,car,0.48
12,4,80.15,N/A,0.0,True,183,284,282,360,0.62,car,0.48
12,2,53.99,N/A,0.0,False,315,88,375,171,0.51,truck,0.48
13,1,19.09,N/A,0.0,False,224,45,251,69,0.69,car,0.52
13,3,57.37,N/A,0.0,False,242,15,257,29,0.68,car,0.52
13,2,52.6,N/A,0.0,False,315,84,373,167,0.6,truck,0.52
13,3,57.37,N/A,0.0,False,258,29,278,43,0.58,car,0.52
13,4,79.56,N/A,0.0,False,184,273,282,359,0.57,car,0.52
14,3,57.37,N/A,0.0,False,242,15,257,28,0.7,car,0.56
14,1,19.09,N/A,0.0,False,224,45,251,68,0.61,car,0.56
14,3,57.37,N/A,0.0,False,258,28,278,43,0.58,car,0.56
14,4,79.38,N/A,0.0,False,181,263,283,358,0.55,truck,0.56
15,3,57.37,N/A,0.0,False,242,15,257,28,0.71,car,0.6
15,1,19.09,N/A,0.0,False,225,45,251,67,0.66,car,0.6
15,2,51.69,N/A,0.0,False,315,80,368,159,0.64,truck,0.6
15,3,57.37,N/A,0.0,False,258,28,278,43,0.55,car,0.6
16,1,19.09,N/A,0.0,False,225,45,251,66,0.68,car,0.64
16,3,57.37,N/A,0.0,False,242,15,257,28,0.67,car,0.64
16,3,57.37,N/A,0.0,False,258,27,278,42,0.54,car,0.64
17,1,19.09,N/A,0.0,False,226,43,250,66,0.66,car,0.68
17,3,57.37,N/A,0.0,False,242,15,257,28,0.6,car,0.68
17,3,57.37,N/A,0.0,False,259,27,278,41,0.53,car,0.68
17,2,50.55,N/A,0.0,False,314,78,366,151,0.5,truck,0.68
17,4,81.75,N/A,0.0,True,198,235,283,334,0.5,bus,0.68
18,1,19.09,N/A,0.0,False,227,42,251,64,0.73,car,0.72
18,4,86.93,N/A,0.0,True,202,227,284,321,0.6,car,0.72
18,3,57.37,N/A,0.0,False,242,15,257,27,0.59,car,0.72
18,2,49.14,N/A,0.0,False,313,76,364,148,0.53,truck,0.72
19,1,19.09,N/A,0.0,False,227,41,251,63,0.75,car,0.76
19,4,94.76,N/A,0.0,True,205,220,285,308,0.63,car,0.76
19,3,57.37,N/A,0.0,False,242,15,257,27,0.57,car,0.76
20,1,19.09,N/A,0.0,False,227,41,251,63,0.82,car,0.8
20,2,47.67,N/A,0.0,False,313,69,362,142,0.6,bus,0.8
20,3,57.37,N/A,0.0,False,243,15,257,27,0.54,car,0.8
20,4,103.46,N/A,0.0,True,207,212,285,297,0.51,car,0.8
20,3,57.37,N/A,0.0,False,259,25,278,40,0.5,car,0.8
21,4,111.16,N/A,0.0,True,210,205,285,287,0.78,car,0.84
21,1,19.09,N/A,0.0,False,227,40,251,62,0.74,car,0.84
21,3,57.37,N/A,0.0,False,259,25,278,40,0.51,car,0.84
21,3,57.37,N/A,0.0,False,243,14,257,26,0.51,car,0.84
22,4,116.67,N/A,0.0,True,212,198,286,276,0.77,car,0.88
22,1,19.09,N/A,0.0,False,228,40,251,61,0.74,car,0.88
22,3,57.37,N/A,0.0,False,259,24,278,39,0.52,car,0.88
23,1,19.09,N/A,0.0,False,228,40,251,61,0.7,car,0.92
23,2,45.12,N/A,0.0,False,312,66,357,132,0.63,truck,0.92
23,4,118.55,N/A,0.0,True,212,193,286,266,0.59,car,0.92
24,4,117.33,N/A,0.0,True,211,187,286,257,0.76,car,0.96
24,2,42.23,N/A,0.0,False,312,64,356,130,0.66,truck,0.96
24,1,19.09,N/A,0.0,False,228,39,252,60,0.56,car,0.96
25,4,114.5,N/A,0.0,True,217,182,286,249,0.71,car,1.0
25,1,19.09,N/A,0.0,False,229,38,251,58,0.56,car,1.0
25,3,57.37,N/A,0.0,False,260,23,278,39,0.51,car,1.0
25,2,40.44,N/A,0.0,False,311,63,354,127,0.51,bus,1.0
26,1,19.09,N/A,0.0,False,229,38,252,58,0.7,car,1.04
26,2,38.51,N/A,0.0,False,311,62,353,124,0.56,bus,1.04
26,4,111.89,N/A,0.0,True,220,176,286,241,0.55,car,1.04
26,3,57.37,N/A,0.0,False,260,23,278,38,0.5,car,1.04
27,1,19.09,N/A,0.0,False,229,38,252,58,0.71,car,1.08
27,2,35.92,N/A,0.0,False,311,61,353,121,0.63,bus,1.08
27,4,108.33,N/A,0.0,True,222,171,286,232,0.59,car,1.08
28,1,19.09,N/A,0.0,False,229,38,252,57,0.68,car,1.12
28,2,34.11,N/A,0.0,False,311,59,352,119,0.65,bus,1.12
29,1,19.09,N/A,0.0,False,230,37,252,57,0.56,car,1.16
29,4,103.88,N/A,0.0,True,226,160,286,220,0.52,car,1.16
30,4,99.96,N/A,0.0,True,228,155,286,213,0.7,car,1.2
30,1,21.46,N/A,0.0,False,230,35,252,55,0.55,car,1.2
30,2,33.05,N/A,0.0,False,310,60,352,116,0.51,truck,1.2
30,2,31.56,N/A,0.0,False,310,58,351,116,0.5,bus,1.2
31,4,95.1,N/A,0.0,True,229,151,286,208,0.71,car,1.24
31,2,30.67,N/A,0.0,False,310,59,351,113,0.56,truck,1.24
31,1,23.13,N/A,0.0,False,230,34,252,54,0.53,car,1.24
32,4,89.94,N/A,0.0,True,231,147,286,201,0.67,car,1.28
32,1,24.29,N/A,0.0,False,230,34,252,54,0.59,car,1.28
32,2,30.52,N/A,0.0,False,309,60,349,109,0.56,truck,1.28
33,4,84.72,N/A,0.0,True,232,144,286,195,0.76,car,1.32
33,1,25.1,N/A,0.0,False,230,33,252,54,0.65,car,1.32
33,2,28.76,N/A,0.0,False,309,60,347,107,0.53,truck,1.32
34,4,79.88,N/A,0.0,False,231,139,286,192,0.77,car,1.36
34,1,25.67,N/A,0.0,False,230,33,252,53,0.66,car,1.36
34,2,28.08,N/A,0.0,False,309,58,346,104,0.57,truck,1.36
35,4,75.19,N/A,0.0,False,235,136,285,186,0.74,car,1.4
35,1,25.67,N/A,0.0,False,230,33,253,53,0.63,car,1.4
35,2,27.05,N/A,0.0,False,308,57,345,103,0.51,truck,1.4
36,4,71.99,N/A,0.0,False,236,132,286,180,0.72,car,1.44
36,1,25.67,N/A,0.0,False,230,32,252,52,0.61,car,1.44
36,3,40.97,N/A,0.0,False,261,21,278,35,0.54,car,1.44
37,4,68.85,N/A,0.0,False,237,129,285,176,0.64,car,1.48
37,3,29.49,N/A,0.0,False,261,21,278,34,0.54,car,1.48
37,2,26.06,N/A,0.0,False,308,53,344,101,0.5,bus,1.48
38,4,65.87,N/A,0.0,False,238,126,286,171,0.75,car,1.52
38,2,26.12,N/A,0.0,False,308,50,343,99,0.56,bus,1.52
38,3,21.45,N/A,0.0,False,261,21,278,34,0.53,car,1.52
39,4,63.68,N/A,0.0,False,239,122,285,167,0.66,car,1.56
40,4,61.09,N/A,0.0,False,240,119,286,163,0.78,car,1.6
40,2,25.92,N/A,0.0,False,307,49,342,95,0.55,bus,1.6
41,4,57.57,N/A,0.0,False,241,116,285,160,0.7,car,1.64
41,2,25.43,N/A,0.0,False,307,49,342,93,0.5,truck,1.64
42,4,54.43,N/A,0.0,False,243,114,285,156,0.65,car,1.68
42,2,25.61,N/A,0.0,False,307,48,341,92,0.54,truck,1.68
42,3,15.83,N/A,0.0,False,262,21,279,33,0.5,car,1.68
43,4,51.33,N/A,0.0,False,243,112,285,152,0.71,car,1.72
43,2,25.61,N/A,0.0,False,307,48,340,90,0.51,bus,1.72
44,4,48.34,N/A,0.0,False,242,109,286,149,0.75,car,1.76
45,4,46.12,N/A,0.0,False,244,106,285,146,0.8,car,1.8
45,3,12.83,N/A,0.0,False,261,19,279,32,0.5,car,1.8
46,4,45.48,N/A,0.0,False,245,102,286,143,0.7,car,1.84
46,3,11.68,N/A,0.0,False,261,19,279,32,0.57,car,1.84
46,2,23.2,N/A,0.0,False,306,44,338,86,0.55,truck,1.84
47,4,44.27,N/A,0.0,False,246,101,286,139,0.74,car,1.88
47,3,10.88,N/A,0.0,False,261,19,279,31,0.62,car,1.88
47,2,21.91,N/A,0.0,False,306,44,337,85,0.57,truck,1.88
48,4,42.81,N/A,0.0,False,247,99,287,137,0.81,car,1.92
48,3,10.32,N/A,0.0,False,261,19,279,31,0.61,car,1.92
48,2,21.01,N/A,0.0,False,305,43,337,83,0.51,truck,1.92
49,4,42.6,N/A,0.0,False,247,95,287,134,0.7,car,1.96
49,3,9.92,N/A,0.0,False,262,18,279,31,0.61,car,1.96
49,5,94.42,N/A,0.0,True,327,304,435,359,0.58,car,1.96
49,2,20.4,N/A,0.0,False,305,42,336,83,0.58,truck,1.96
50,4,42.57,N/A,0.0,False,248,95,287,131,0.85,car,2.0
50,3,9.92,N/A,0.0,False,262,18,279,31,0.58,car,2.0
50,5,94.71,N/A,0.0,True,325,292,430,359,0.57,car,2.0
51,4,40.4,N/A,0.0,False,249,93,286,129,0.86,car,2.04
51,5,92.93,N/A,0.0,True,324,281,432,359,0.61,car,2.04
51,3,9.92,N/A,0.0,False,262,18,279,31,0.59,car,2.04
52,4,39.82,N/A,0.0,False,250,91,287,125,0.75,car,2.08
52,1,20.13,N/A,0.0,False,235,25,254,43,0.61,car,2.08
52,3,9.92,N/A,0.0,False,262,18,279,30,0.6,car,2.08
52,5,91.07,N/A,0.0,True,322,272,428,358,0.58,car,2.08
53,4,39.18,N/A,0.0,False,250,90,286,123,0.76,car,2.12
53,5,89.0,N/A,0.0,True,320,261,427,358,0.7,car,2.12
53,1,16.26,N/A,0.0,False,235,24,254,43,0.61,car,2.12
53,3,9.92,N/A,0.0,False,262,17,279,30,0.61,car,2.12
53,2,19.58,N/A,0.0,False,304,40,334,77,0.52,truck,2.12
54,4,36.7,N/A,0.0,False,250,88,286,121,0.86,car,2.16
54,5,87.85,N/A,0.0,True,314,252,422,357,0.72,car,2.16
54,3,9.92,N/A,0.0,False,262,18,279,30,0.58,car,2.16
54,1,13.54,N/A,0.0,False,235,25,254,43,0.55,car,2.16
55,5,84.54,N/A,0.0,True,319,243,419,357,0.82,car,2.2
55,4,34.73,N/A,0.0,False,251,86,286,118,0.81,car,2.2
55,3,9.92,N/A,0.0,False,262,17,279,30,0.61,car,2.2
56,4,33.35,N/A,0.0,False,251,84,286,116,0.76,car,2.24
56,3,9.92,N/A,0.0,False,262,17,279,30,0.65,car,2.24
56,5,87.32,N/A,0.0,True,319,235,414,343,0.59,car,2.24
56,1,11.64,N/A,0.0,False,235,25,254,42,0.53,car,2.24
57,4,31.45,N/A,0.0,False,251,82,285,114,0.7,car,2.28
57,3,9.92,N/A,0.0,False,263,17,279,29,0.63,car,2.28
58,4,29.64,N/A,0.0,False,252,81,286,113,0.75,car,2.32
58,3,9.92,N/A,0.0,False,263,17,279,28,0.63,car,2.32
58,1,10.31,N/A,0.0,False,235,24,254,41,0.53,car,2.32
58,5,92.81,N/A,0.0,True,318,221,406,317,0.5,car,2.32
59,5,99.79,N/A,0.0,True,318,214,402,305,0.73,car,2.36
59,4,29.18,N/A,0.0,False,253,80,286,109,0.67,car,2.36
59,3,9.92,N/A,0.0,False,263,17,279,28,0.59,car,2.36
60,5,106.42,N/A,0.0,True,318,206,399,294,0.71,car,2.4
60,4,28.86,N/A,0.0,False,253,78,286,107,0.68,car,2.4
60,3,9.92,N/A,0.0,False,263,17,279,28,0.53,car,2.4
61,4,28.64,N/A,0.0,False,253,76,286,105,0.69,car,2.44
61,5,113.61,N/A,0.0,True,317,201,396,285,0.66,car,2.44
61,5,116.89,N/A,0.0,True,316,200,396,285,0.54,truck,2.44
61,3,9.92,N/A,0.0,False,263,17,279,27,0.51,car,2.44
62,4,28.57,N/A,0.0,False,253,75,285,104,0.71,car,2.48
62,5,117.2,N/A,0.0,True,315,194,393,274,0.64,car,2.48
63,5,114.81,N/A,0.0,True,314,190,389,265,0.71,car,2.52
63,4,29.35,N/A,0.0,False,254,74,286,101,0.67,car,2.52
64,4,28.96,N/A,0.0,False,255,72,286,100,0.68,car,2.56
64,5,111.17,N/A,0.0,True,312,183,387,257,0.63,car,2.56
65,5,108.34,N/A,0.0,True,313,177,385,249,0.68,car,2.6
65,4,27.9,N/A,0.0,False,256,71,286,100,0.67,car,2.6
66,4,27.48,N/A,0.0,False,256,69,285,98,0.67,car,2.64
67,4,27.18,N/A,0.0,False,256,69,286,97,0.71,car,2.68
67,5,105.58,N/A,0.0,True,314,167,380,233,0.56,car,2.68
68,4,28.0,N/A,0.0,False,256,67,286,94,0.67,car,2.72
68,5,102.86,N/A,0.0,True,313,161,378,226,0.59,car,2.72
69,4,28.6,N/A,0.0,False,256,65,285,92,0.71,car,2.76
69,5,98.93,N/A,0.0,True,313,157,375,220,0.54,car,2.76
70,4,29.02,N/A,0.0,False,257,64,285,91,0.69,car,2.8
70,5,94.32,N/A,0.0,True,314,152,374,214,0.58,car,2.8
71,4,28.48,N/A,0.0,False,256,64,285,89,0.67,car,2.84
71,1,8.61,N/A,0.0,False,237,21,256,35,0.54,car,2.84
71,5,90.36,N/A,0.0,True,315,169,372,209,0.51,car,2.84
72,4,27.61,N/A,0.0,False,257,63,285,88,0.69,car,2.88
72,1,7.42,N/A,0.0,False,237,22,256,36,0.55,car,2.88
73,4,25.89,N/A,0.0,False,258,62,285,87,0.71,car,2.92
73,1,6.59,N/A,0.0,False,237,22,256,36,0.57,car,2.92
73,5,90.44,N/A,0.0,True,312,142,368,196,0.56,car,2.92
74,4,23.85,N/A,0.0,False,258,61,285,86,0.73,car,2.96
74,5,89.93,N/A,0.0,True,314,148,367,191,0.65,car,2.96
74,1,6.0,N/A,0.0,False,237,22,256,36,0.58,car,2.96
75,4,22.42,N/A,0.0,False,258,60,285,84,0.78,car,3.0
75,5,86.68,N/A,0.0,True,313,147,366,187,0.72,car,3.0
75,1,5.6,N/A,0.0,False,237,21,256,35,0.6,car,3.0
76,4,21.42,N/A,0.0,False,259,59,285,84,0.79,car,3.04
76,5,82.54,N/A,0.0,True,313,146,364,182,0.75,car,3.04
76,1,5.6,N/A,0.0,False,237,21,256,35,0.53,car,3.04
77,5,77.65,N/A,0.0,False,312,142,362,178,0.85,car,3.08
77,4,20.72,N/A,0.0,False,258,57,285,83,0.71,car,3.08
78,4,20.23,N/A,0.0,False,258,57,285,82,0.71,car,3.12
78,5,69.16,N/A,0.0,False,313,138,360,173,0.65,car,3.12
79,4,19.89,N/A,0.0,False,258,56,285,81,0.72,car,3.16
79,5,64.39,N/A,0.0,False,311,132,359,168,0.65,car,3.16
80,4,19.65,N/A,0.0,False,258,55,284,79,0.72,car,3.2
80,5,66.57,N/A,0.0,False,309,118,359,165,0.62,car,3.2
81,5,68.09,N/A,0.0,False,310,127,357,162,0.64,car,3.24
81,4,19.48,N/A,0.0,False,258,55,285,78,0.64,car,3.24
81,6,71.25,N/A,0.0,False,180,256,274,357,0.57,car,3.24
81,6,71.25,N/A,0.0,False,179,256,274,356,0.54,truck,3.24
82,6,79.21,N/A,0.0,False,182,248,275,343,0.74,car,3.28
82,4,19.48,N/A,0.0,False,258,54,284,77,0.65,car,3.28
82,5,73.11,N/A,0.0,False,310,113,356,158,0.64,car,3.28
82,1,6.7,N/A,0.0,False,238,17,257,32,0.5,car,3.28
83,5,73.64,N/A,0.0,False,310,117,354,155,0.71,car,3.32
83,4,19.48,N/A,0.0,False,259,53,284,76,0.68,car,3.32
83,6,88.78,N/A,0.0,True,185,239,276,329,0.52,car,3.32
83,1,7.47,N/A,0.0,False,238,17,257,31,0.52,car,3.32
84,5,71.69,N/A,0.0,False,309,117,354,151,0.8,car,3.36
84,4,19.48,N/A,0.0,False,259,52,284,75,0.69,car,3.36
84,6,101.51,N/A,0.0,True,191,231,276,318,0.57,truck,3.36
84,6,115.34,N/A,0.0,True,191,232,276,318,0.56,car,3.36
85,5,67.92,N/A,0.0,False,308,109,352,147,0.83,car,3.4
85,4,19.48,N/A,0.0,False,259,52,285,74,0.67,car,3.4
85,6,125.8,N/A,0.0,True,198,223,277,306,0.62,truck,3.4
85,6,133.05,N/A,0.0,True,198,223,277,306,0.6,car,3.4
85,1,8.01,N/A,0.0,False,239,17,257,31,0.5,car,3.4
86,5,63.86,N/A,0.0,False,308,110,351,144,0.78,car,3.44
86,4,19.37,N/A,0.0,False,259,51,284,73,0.67,car,3.44
86,6,134.16,N/A,0.0,True,200,217,278,295,0.62,car,3.44
86,6,134.31,N/A,0.0,True,201,216,277,295,0.51,truck,3.44
86,1,8.39,N/A,0.0,False,240,17,258,31,0.51,car,3.44
86,5,55.99,N/A,0.0,False,309,97,351,144,0.51,car,3.44
87,5,54.21,N/A,0.0,False,308,109,350,142,0.77,car,3.48
87,4,19.28,N/A,0.0,False,259,50,284,72,0.66,car,3.48
87,6,133.4,N/A,0.0,True,204,208,279,285,0.57,car,3.48
87,1,8.66,N/A,0.0,False,240,17,258,31,0.54,car,3.48
87,2,18.39,N/A,0.0,False,298,22,321,47,0.51,car,3.48
88,6,127.84,N/A,0.0,True,206,201,279,275,0.73,car,3.52
88,4,19.23,N/A,0.0,False,259,49,283,71,0.7,car,3.52
88,5,58.8,N/A,0.0,False,307,97,351,138,0.69,car,3.52
88,1,8.66,N/A,0.0,False,240,17,258,31,0.53,car,3.52
88,2,17.2,N/A,0.0,False,298,21,320,47,0.52,car,3.52
89,4,19.19,N/A,0.0,False,259,49,284,71,0.72,car,3.56
89,5,60.75,N/A,0.0,False,307,99,349,135,0.59,car,3.56
89,6,123.5,N/A,0.0,True,208,195,278,266,0.57,car,3.56
89,1,8.66,N/A,0.0,False,240,17,258,30,0.55,car,3.56
90,4,20.34,N/A,0.0,False,259,48,284,69,0.74,car,3.6
90,5,65.78,N/A,0.0,False,307,95,348,132,0.69,car,3.6
90,6,119.27,N/A,0.0,True,210,189,279,258,0.65,car,3.6
90,2,16.01,N/A,0.0,False,297,20,320,46,0.51,car,3.6
91,4,22.34,N/A,0.0,False,260,48,284,69,0.77,car,3.64
91,5,64.91,N/A,0.0,False,307,98,346,130,0.64,car,3.64
91,6,114.61,N/A,0.0,True,212,184,277,250,0.52,car,3.64
92,4,22.55,N/A,0.0,False,260,47,283,68,0.77,car,3.68
92,5,63.2,N/A,0.0,False,307,93,346,128,0.7,car,3.68
92,6,110.55,N/A,0.0,True,212,177,280,242,0.68,car,3.68
92,2,14.58,N/A,0.0,False,297,19,319,45,0.59,car,3.68
93,4,22.7,N/A,0.0,False,260,47,283,67,0.78,car,3.72
93,6,105.31,N/A,0.0,True,211,173,279,235,0.7,car,3.72
93,5,55.92,N/A,0.0,False,307,91,345,125,0.67,car,3.72
93,2,13.19,N/A,0.0,False,297,19,319,44,0.56,car,3.72
93,1,7.49,N/A,0.0,False,242,16,258,29,0.52,car,3.72
94,4,22.8,N/A,0.0,False,259,46,283,66,0.75,car,3.76
94,5,50.3,N/A,0.0,False,305,91,344,123,0.7,car,3.76
94,1,6.68,N/A,0.0,False,242,16,258,29,0.52,car,3.76
95,4,21.69,N/A,0.0,False,260,45,283,65,0.72,car,3.8
95,5,47.08,N/A,0.0,False,306,84,343,120,0.7,car,3.8
95,1,6.11,N/A,0.0,False,242,16,258,29,0.51,car,3.8
95,2,12.1,N/A,0.0,False,297,18,317,42,0.51,car,3.8
96,5,46.35,N/A,0.0,False,306,84,342,118,0.75,car,3.84
96,4,20.91,N/A,0.0,False,260,44,283,64,0.7,car,3.84
96,6,99.9,N/A,0.0,True,223,158,278,216,0.6,car,3.84
96,2,11.33,N/A,0.0,False,297,18,317,42,0.53,car,3.84
96,1,5.71,N/A,0.0,False,242,16,258,29,0.53,car,3.84
97,5,43.83,N/A,0.0,False,306,82,342,117,0.79,car,3.88
97,4,20.91,N/A,0.0,False,261,43,282,63,0.68,car,3.88
97,6,92.81,N/A,0.0,True,224,171,277,210,0.62,car,3.88
97,2,12.23,N/A,0.0,False,297,18,316,41,0.54,car,3.88
98,4,20.91,N/A,0.0,False,261,43,282,63,0.72,car,3.92
98,5,42.89,N/A,0.0,False,304,80,341,115,0.7,car,3.92
98,6,93.8,N/A,0.0,True,227,149,279,205,0.55,car,3.92
99,4,20.91,N/A,0.0,False,260,42,283,62,0.7,car,3.96
99,5,42.0,N/A,0.0,False,305,78,340,113,0.68,car,3.96
99,6,91.94,N/A,0.0,True,228,146,280,198,0.57,car,3.96
99,6,92.05,N/A,0.0,True,228,162,277,198,0.53,car,3.96
100,6,91.31,N/A,0.0,True,228,157,278,194,0.8,car,4.0
100,5,38.58,N/A,0.0,False,304,77,339,109,0.73,car,4.0
100,4,20.91,N/A,0.0,False,260,41,282,62,0.71,car,4.0
100,2,12.85,N/A,0.0,False,296,16,316,40,0.5,car,4.0
101,5,35.97,N/A,0.0,False,304,76,339,107,0.79,car,4.04
101,4,20.91,N/A,0.0,False,260,41,282,61,0.72,car,4.04
101,6,100.07,N/A,0.0,True,230,138,280,189,0.63,car,4.04
101,6,100.24,N/A,0.0,True,230,153,279,189,0.59,car,4.04
101,2,13.29,N/A,0.0,False,296,17,316,39,0.52,car,4.04
102,4,20.91,N/A,0.0,False,261,40,282,60,0.75,car,4.08
102,6,101.68,N/A,0.0,True,231,148,279,183,0.72,car,4.08
102,5,34.35,N/A,0.0,False,304,75,338,106,0.69,car,4.08
102,2,15.03,N/A,0.0,False,295,16,316,39,0.5,car,4.08
103,4,20.91,N/A,0.0,False,261,40,282,59,0.75,car,4.12
103,5,32.47,N/A,0.0,False,303,76,338,104,0.69,car,4.12
103,6,98.87,N/A,0.0,True,231,144,280,179,0.6,car,4.12
103,2,16.25,N/A,0.0,False,295,16,316,38,0.52,car,4.12
104,4,20.91,N/A,0.0,False,261,40,282,59,0.73,car,4.16
104,6,96.9,N/A,0.0,True,233,137,280,176,0.69,car,4.16
104,5,32.5,N/A,0.0,False,304,72,336,102,0.64,car,4.16
104,2,17.1,N/A,0.0,False,295,16,315,37,0.52,car,4.16
105,4,20.91,N/A,0.0,False,261,39,282,58,0.71,car,4.2
105,5,33.77,N/A,0.0,False,302,68,336,100,0.63,car,4.2
105,6,89.36,N/A,0.0,True,230,130,280,171,0.59,car,4.2
105,2,17.7,N/A,0.0,False,295,15,315,37,0.51,car,4.2
106,4,20.91,N/A,0.0,False,260,39,282,57,0.65,car,4.24
106,6,81.59,N/A,0.0,True,233,130,280,167,0.64,car,4.24
106,5,36.11,N/A,0.0,False,303,69,335,100,0.55,car,4.24
107,6,74.14,N/A,0.0,False,237,130,281,163,0.74,car,4.28
107,4,20.91,N/A,0.0,False,261,39,282,56,0.65,car,4.28
107,5,36.3,N/A,0.0,False,303,68,335,97,0.6,car,4.28
108,6,69.74,N/A,0.0,False,238,122,281,160,0.74,car,4.32
108,4,20.91,N/A,0.0,False,261,38,282,56,0.64,car,4.32
109,6,68.25,N/A,0.0,False,239,114,281,155,0.75,car,4.36
109,4,20.91,N/A,0.0,False,261,37,282,55,0.59,car,4.36
109,5,35.27,N/A,0.0,False,303,66,334,93,0.58,car,4.36
110,5,33.78,N/A,0.0,False,301,64,334,91,0.65,car,4.4
110,6,63.91,N/A,0.0,False,240,120,281,152,0.61,car,4.4
110,4,20.91,N/A,0.0,False,261,37,281,54,0.59,car,4.4
111,6,63.18,N/A,0.0,False,241,114,281,148,0.75,car,4.44
111,5,31.5,N/A,0.0,False,300,62,334,91,0.68,car,4.44
111,4,20.91,N/A,0.0,False,261,36,281,54,0.58,car,4.44
111,2,16.32,N/A,0.0,False,294,13,314,34,0.54,car,4.44
112,6,61.38,N/A,0.0,False,240,111,282,147,0.77,car,4.48
112,5,29.9,N/A,0.0,False,300,61,334,90,0.69,car,4.48
112,4,20.91,N/A,0.0,False,261,36,282,54,0.6,car,4.48
112,2,13.56,N/A,0.0,False,294,13,313,34,0.59,car,4.48
113,6,60.42,N/A,0.0,False,237,104,282,144,0.71,car,4.52
113,5,28.0,N/A,0.0,False,299,61,333,88,0.7,car,4.52
113,4,20.91,N/A,0.0,False,261,35,282,53,0.64,car,4.52
113,2,11.63,N/A,0.0,False,294,13,313,34,0.59,car,4.52
114,6,57.27,N/A,0.0,False,244,108,283,140,0.76,car,4.56
114,5,26.99,N/A,0.0,False,299,60,333,87,0.67,car,4.56
114,4,20.91,N/A,0.0,False,261,35,282,52,0.66,car,4.56
114,2,10.27,N/A,0.0,False,294,13,313,34,0.57,car,4.56
115,6,55.73,N/A,0.0,False,239,106,283,138,0.7,car,4.6
115,4,20.91,N/A,0.0,False,261,34,282,52,0.69,car,4.6
115,5,24.62,N/A,0.0,False,299,59,332,85,0.65,car,4.6
115,2,9.33,N/A,0.0,False,294,12,313,33,0.56,car,4.6
116,4,20.91,N/A,0.0,False,261,33,282,51,0.72,car,4.64
116,6,52.95,N/A,0.0,False,240,104,282,135,0.69,car,4.64
116,5,22.96,N/A,0.0,False,299,59,331,84,0.65,car,4.64
116,2,9.33,N/A,0.0,False,294,12,312,33,0.59,car,4.64
117,6,53.75,N/A,0.0,False,243,97,283,131,0.79,car,4.68
117,4,20.91,N/A,0.0,False,260,33,282,51,0.75,car,4.68
117,5,21.8,N/A,0.0,False,299,57,329,83,0.64,car,4.68
117,2,9.33,N/A,0.0,False,294,12,312,33,0.6,car,4.68
118,4,20.37,N/A,0.0,False,260,32,281,51,0.76,car,4.72
118,6,51.76,N/A,0.0,False,247,96,283,130,0.75,car,4.72
118,5,20.99,N/A,0.0,False,299,57,329,83,0.67,car,4.72
118,2,9.33,N/A,0.0,False,294,12,312,32,0.61,car,4.72
119,6,49.56,N/A,0.0,False,248,93,283,128,0.77,car,4.76
119,4,19.98,N/A,0.0,False,260,32,281,50,0.75,car,4.76
119,2,9.33,N/A,0.0,False,293,12,312,32,0.59,car,4.76
119,5,21.53,N/A,0.0,False,299,56,328,81,0.57,car,4.76
120,6,48.28,N/A,0.0,False,249,91,283,124,0.79,car,4.8
120,4,19.72,N/A,0.0,False,260,32,282,49,0.76,car,4.8
120,5,22.46,N/A,0.0,False,299,54,328,80,0.64,car,4.8
120,2,9.33,N/A,0.0,False,293,11,312,32,0.61,car,4.8
121,6,46.58,N/A,0.0,False,249,89,283,122,0.81,car,4.84
121,4,19.53,N/A,0.0,False,260,32,282,49,0.77,car,4.84
121,5,23.12,N/A,0.0,False,299,53,327,79,0.71,car,4.84
121,2,9.33,N/A,0.0,False,293,11,312,31,0.61,car,4.84
