frame_number,vehicle_id,speed,license_plate,is_overspeed,x1,y1,x2,y2,confidence
44,1,139.53,N/A,True,812,183,890,256,0.61
45,3,30.37,N/A,False,676,79,721,113,0.73
45,1,146.01,N/A,True,815,190,897,261,0.64
45,2,124.02,N/A,True,702,199,770,265,0.64
46,3,33.93,N/A,False,679,80,722,116,0.82
46,2,128.55,N/A,True,703,206,774,282,0.68
46,1,150.55,N/A,True,820,197,904,276,0.65
47,3,36.41,N/A,False,679,80,722,115,0.82
47,2,133.63,N/A,True,703,206,774,282,0.68
47,1,155.44,N/A,True,820,197,904,276,0.65
48,3,40.6,N/A,False,681,83,723,119,0.84
48,2,142.97,N/A,True,705,214,778,292,0.73
48,1,157.7,N/A,True,824,207,914,287,0.66
49,3,46.17,N/A,False,681,86,723,119,0.77
49,1,150.14,N/A,True,827,215,923,301,0.76
49,2,149.13,N/A,True,706,224,781,305,0.69
50,2,156.98,N/A,True,707,233,787,321,0.75
50,1,150.14,N/A,True,835,226,931,318,0.75
50,3,50.07,N/A,False,683,88,724,122,0.65
51,2,162.48,N/A,True,707,244,791,337,0.67
51,3,51.79,N/A,False,683,89,725,126,0.67
51,1,150.14,N/A,True,841,235,942,328,0.6
52,1,150.14,N/A,True,847,247,955,347,0.8
52,2,166.33,N/A,True,711,256,798,355,0.74
52,3,52.63,N/A,False,682,92,726,128,0.66
53,1,150.14,N/A,True,847,247,955,347,0.8
53,2,173.33,N/A,True,711,256,798,355,0.74
53,3,51.09,N/A,False,682,92,726,128,0.65
54,2,173.33,N/A,True,710,268,801,371,0.79
54,1,150.14,N/A,True,854,259,966,364,0.78
54,3,50.27,N/A,False,679,93,729,133,0.61
55,2,173.33,N/A,True,708,281,805,392,0.79
55,1,150.14,N/A,True,860,272,982,386,0.76
55,3,49.69,N/A,False,684,94,730,135,0.61
56,1,150.14,N/A,True,869,288,997,409,0.77
56,2,173.33,N/A,True,713,296,812,418,0.76
56,3,49.29,N/A,False,684,95,732,137,0.56
57,1,150.14,N/A,True,880,304,1013,436,0.75
57,2,173.33,N/A,True,710,313,822,447,0.73
57,3,50.88,N/A,False,686,97,734,143,0.59
58,1,150.14,N/A,True,888,320,1032,463,0.76
58,3,51.77,N/A,False,687,101,734,145,0.75
58,2,173.33,N/A,True,713,331,829,470,0.74
59,1,150.14,N/A,True,888,320,1032,463,0.76
59,3,52.61,N/A,False,687,101,735,145,0.75
59,2,173.33,N/A,True,713,331,829,470,0.74
60,1,150.14,N/A,True,900,337,1053,498,0.8
60,2,173.33,N/A,True,716,353,835,505,0.77
60,3,53.0,N/A,False,687,102,735,150,0.72
61,1,150.14,N/A,True,911,358,1078,532,0.78
61,3,55.67,N/A,False,684,109,737,151,0.67
61,2,173.33,N/A,True,717,373,848,548,0.64
62,1,150.14,N/A,True,923,383,1104,577,0.77
62,3,59.05,N/A,False,689,113,739,156,0.74
62,2,173.33,N/A,True,720,399,859,591,0.7
63,1,150.14,N/A,True,937,409,1134,624,0.83
63,2,173.33,N/A,True,721,428,872,639,0.82
63,3,62.68,N/A,True,688,116,740,161,0.69
64,3,64.63,N/A,True,691,118,741,165,0.7
65,3,67.36,N/A,True,691,118,741,166,0.71
66,3,68.62,N/A,True,694,121,744,167,0.72
66,5,23.99,N/A,False,967,475,1217,714,0.61
67,3,68.78,N/A,True,693,125,744,174,0.71
67,5,23.99,N/A,False,989,514,1258,714,0.55
68,3,71.23,N/A,True,694,129,748,180,0.75
68,5,23.99,N/A,False,982,558,1273,714,0.59
69,3,77.35,N/A,True,682,133,751,185,0.68
70,3,84.09,N/A,True,691,137,753,191,0.74
71,3,91.7,N/A,True,691,137,753,191,0.75
72,3,97.97,N/A,True,696,141,754,197,0.81
73,3,100.18,N/A,True,696,146,756,200,0.79
74,3,100.47,N/A,True,696,150,758,209,0.83
75,3,98.78,N/A,True,697,155,761,216,0.78
76,3,99.32,N/A,True,698,160,765,224,0.8
77,3,99.82,N/A,True,698,160,765,224,0.8
78,3,103.92,N/A,True,699,168,766,231,0.81
78,6,61.17,N/A,True,738,72,773,101,0.54
79,3,108.31,N/A,True,699,173,770,239,0.83
80,3,112.34,N/A,True,698,180,772,246,0.81
80,6,57.68,N/A,False,742,73,777,104,0.58
81,3,117.97,N/A,True,700,186,776,259,0.79
81,6,55.65,N/A,False,740,75,781,107,0.58
82,3,123.42,N/A,True,702,193,778,270,0.67
83,3,128.46,N/A,True,702,193,778,270,0.67
84,3,133.21,N/A,True,702,200,783,278,0.79
85,3,138.97,N/A,True,704,208,788,294,0.77
85,6,53.43,N/A,False,741,83,785,118,0.65
86,3,143.96,N/A,True,704,216,791,307,0.78
86,6,53.53,N/A,False,746,85,788,119,0.55
87,3,151.67,N/A,True,705,224,797,321,0.75
87,6,53.6,N/A,False,749,87,792,121,0.62
88,3,157.06,N/A,True,705,235,801,336,0.76
88,6,54.26,N/A,False,748,88,796,125,0.66
89,3,165.31,N/A,True,705,235,801,336,0.76
89,6,54.87,N/A,False,748,88,796,125,0.66
90,3,171.07,N/A,True,709,248,806,355,0.73
90,6,55.89,N/A,False,750,87,799,129,0.62
91,3,179.32,N/A,True,709,259,812,374,0.74
91,6,59.05,N/A,False,755,93,802,134,0.67
92,6,60.28,N/A,True,757,96,804,135,0.72
92,3,179.32,N/A,True,711,272,820,393,0.7
93,3,179.32,N/A,True,713,287,824,416,0.76
93,6,63.23,N/A,True,758,99,807,140,0.7
94,3,179.32,N/A,True,715,301,833,442,0.62
94,8,64.51,N/A,True,663,102,716,144,0.61
94,6,65.16,N/A,True,753,102,811,144,0.59
95,3,179.32,N/A,True,715,301,833,442,0.62
95,8,64.51,N/A,True,663,102,716,144,0.6
95,6,68.14,N/A,True,753,102,811,144,0.58
96,3,179.32,N/A,True,717,317,843,470,0.77
96,6,66.66,N/A,True,753,104,816,149,0.72
96,8,61.86,N/A,True,664,104,716,147,0.69
97,3,179.32,N/A,True,719,337,853,503,0.71
97,8,61.51,N/A,True,660,108,717,151,0.68
97,6,64.88,N/A,True,754,105,817,152,0.58
97,7,51.4,N/A,False,876,50,911,78,0.51
98,3,179.32,N/A,True,721,356,862,540,0.76
98,6,70.01,N/A,True,770,108,818,154,0.61
98,7,53.25,N/A,False,879,51,916,80,0.61
98,8,64.33,N/A,True,669,111,718,155,0.6
99,8,67.11,N/A,True,673,114,719,158,0.74
99,3,179.32,N/A,True,723,379,875,580,0.72
99,6,77.68,N/A,True,773,115,824,160,0.56
100,2,124.23,N/A,True,724,401,887,628,0.8
100,8,66.08,N/A,True,674,115,720,160,0.75
100,6,83.08,N/A,True,776,117,829,165,0.56
100,7,55.48,N/A,False,884,52,926,82,0.51
100,8,67.29,N/A,True,658,117,721,164,0.5
101,2,89.85,N/A,True,724,401,887,628,0.8
101,8,73.32,N/A,True,674,115,720,160,0.75
101,6,89.44,N/A,True,776,117,829,165,0.56
101,7,57.04,N/A,False,884,52,926,82,0.5
102,2,65.79,N/A,True,726,429,905,686,0.81
102,8,75.88,N/A,True,676,120,721,165,0.77
102,7,59.71,N/A,False,888,54,930,84,0.61
102,6,97.54,N/A,True,773,120,833,172,0.55
103,8,79.13,N/A,True,676,123,724,172,0.73
103,6,99.68,N/A,True,780,122,838,177,0.7
103,2,48.94,N/A,False,732,462,921,717,0.67
103,7,63.22,N/A,True,892,54,934,86,0.6
104,2,37.15,N/A,False,732,498,936,718,0.73
104,6,100.04,N/A,True,781,128,842,183,0.68
104,8,89.54,N/A,True,664,128,726,179,0.6
105,8,95.93,N/A,True,674,131,727,182,0.65
105,7,66.31,N/A,True,901,57,943,88,0.59
106,7,70.07,N/A,True,906,58,948,91,0.66
106,8,99.12,N/A,True,676,136,729,190,0.65
106,4,8.05,N/A,False,740,587,940,718,0.5
107,7,72.7,N/A,True,906,58,948,91,0.66
107,8,102.85,N/A,True,677,136,729,190,0.66
107,4,8.05,N/A,False,740,587,940,718,0.5
108,8,107.49,N/A,True,678,138,731,189,0.68
108,4,8.05,N/A,False,749,643,937,718,0.6
108,6,99.63,N/A,True,793,138,858,202,0.54
109,8,114.54,N/A,True,677,145,733,201,0.68
109,7,75.4,N/A,True,913,62,959,97,0.6
110,8,116.57,N/A,True,678,148,735,207,0.76
110,6,102.59,N/A,True,802,151,869,219,0.56
110,7,78.9,N/A,True,918,65,964,98,0.56
111,8,119.32,N/A,True,677,154,738,217,0.81
111,6,107.43,N/A,True,807,155,875,225,0.74
111,7,81.85,N/A,True,922,67,969,101,0.53
112,8,118.3,N/A,True,678,160,739,221,0.79
112,6,112.19,N/A,True,811,163,880,232,0.73
112,7,84.8,N/A,True,928,67,975,103,0.7
113,8,117.59,N/A,True,678,160,739,222,0.78
113,6,116.72,N/A,True,811,163,880,233,0.74
113,7,86.86,N/A,True,928,67,975,103,0.71
114,8,113.3,N/A,True,678,166,741,231,0.84
114,6,127.88,N/A,True,814,170,890,244,0.78
114,7,90.29,N/A,True,933,70,981,106,0.58
115,8,113.1,N/A,True,679,171,744,238,0.74
115,6,137.74,N/A,True,820,177,898,253,0.71
115,7,90.93,N/A,True,936,69,987,108,0.55
116,6,146.72,N/A,True,825,184,903,263,0.74
116,8,112.88,N/A,True,676,178,746,246,0.72
116,7,94.71,N/A,True,943,71,994,111,0.59
117,8,117.97,N/A,True,678,183,749,260,0.67
117,6,156.26,N/A,True,831,190,912,273,0.66
118,6,162.95,N/A,True,837,201,922,288,0.76
118,8,125.12,N/A,True,679,192,751,272,0.69
118,7,97.58,N/A,True,952,77,1007,117,0.62
119,6,166.13,N/A,True,837,201,922,288,0.76
119,8,131.77,N/A,True,679,192,751,272,0.68
119,7,99.59,N/A,True,952,77,1007,117,0.62
120,8,137.64,N/A,True,680,200,754,279,0.69
120,6,167.35,N/A,True,842,209,931,299,0.66
120,7,101.73,N/A,True,958,79,1014,119,0.59
121,6,171.25,N/A,True,848,219,942,318,0.72
121,7,107.4,N/A,True,965,80,1021,122,0.68
121,8,143.3,N/A,True,679,209,756,294,0.68
122,8,147.29,N/A,True,679,219,761,307,0.76
122,6,171.25,N/A,True,855,233,957,331,0.67
122,7,110.94,N/A,True,971,81,1029,125,0.61
123,6,171.25,N/A,True,862,243,969,353,0.75
123,8,149.62,N/A,True,677,229,763,320,0.61
124,6,171.25,N/A,True,870,257,984,372,0.76
124,8,151.25,N/A,True,679,240,768,338,0.63
124,7,115.4,N/A,True,984,87,1044,134,0.59
125,6,171.25,N/A,True,870,257,984,372,0.75
125,8,161.86,N/A,True,679,240,768,338,0.63
125,7,118.53,N/A,True,984,87,1044,134,0.58
126,6,171.25,N/A,True,879,271,997,394,0.65
126,8,169.29,N/A,True,678,251,772,357,0.63
127,6,171.25,N/A,True,888,288,1016,421,0.74
127,8,174.49,N/A,True,676,264,779,380,0.72
127,7,122.57,N/A,True,998,92,1062,142,0.7
128,6,171.25,N/A,True,901,303,1036,451,0.71
128,8,174.49,N/A,True,678,277,786,397,0.7
128,7,127.0,N/A,True,1005,95,1072,145,0.66
129,8,174.49,N/A,True,678,292,792,424,0.67
129,7,133.37,N/A,True,1013,97,1081,151,0.66
129,6,171.25,N/A,True,912,324,1058,483,0.63
130,6,171.25,N/A,True,924,345,1081,516,0.76
130,7,139.94,N/A,True,1021,100,1091,154,0.75
130,8,174.49,N/A,True,676,309,797,454,0.71
131,6,171.25,N/A,True,924,345,1081,516,0.75
131,7,144.54,N/A,True,1021,100,1091,154,0.75
131,8,174.49,N/A,True,676,309,797,454,0.71
132,6,171.25,N/A,True,938,369,1109,561,0.69
132,8,174.49,N/A,True,678,327,805,484,0.58
133,8,174.49,N/A,True,681,349,812,520,0.68
133,1,106.38,N/A,True,955,397,1141,612,0.66
133,7,149.19,N/A,True,1037,106,1111,164,0.63
134,8,174.49,N/A,True,683,368,822,563,0.75
134,7,153.94,N/A,True,1048,112,1124,168,0.61
135,7,159.53,N/A,True,1056,116,1136,175,0.73
135,8,174.49,N/A,True,682,392,834,605,0.58
136,7,167.2,N/A,True,1066,118,1149,181,0.77
136,8,174.49,N/A,True,683,418,843,659,0.76
136,5,21.29,N/A,False,973,510,1277,714,0.72
137,7,172.58,N/A,True,1066,118,1149,181,0.77
137,8,174.49,N/A,True,683,419,843,659,0.75
137,5,16.71,N/A,False,973,510,1277,714,0.72
138,8,174.49,N/A,True,684,450,858,715,0.76
138,5,13.5,N/A,False,1016,559,1279,715,0.76
138,7,179.04,N/A,True,1077,123,1161,187,0.76
139,7,183.56,N/A,True,1086,129,1176,193,0.72
139,5,11.25,N/A,False,1079,618,1278,719,0.53
140,7,188.07,N/A,True,1099,135,1191,202,0.71
140,8,174.49,N/A,True,678,531,885,716,0.6
141,7,188.07,N/A,True,1111,137,1207,207,0.6
142,7,188.07,N/A,True,1125,142,1224,215,0.68
143,7,188.07,N/A,True,1125,142,1224,215,0.7
144,7,188.07,N/A,True,1138,148,1242,223,0.63
145,7,188.07,N/A,True,1151,153,1263,232,0.72
146,7,188.07,N/A,True,1168,159,1278,241,0.52
147,7,189.68,N/A,True,1185,167,1279,247,0.72
148,7,185.79,N/A,True,1202,173,1279,252,0.64
149,7,183.08,N/A,True,1202,173,1279,252,0.64
150,7,180.8,N/A,True,1221,180,1279,249,0.59
190,13,56.9,N/A,False,833,31,863,54,0.66
191,13,56.9,N/A,False,833,32,863,54,0.66
192,13,56.3,N/A,False,836,32,867,55,0.61
193,13,56.35,N/A,False,839,34,870,56,0.64
194,13,54.72,N/A,False,840,35,874,57,0.64
195,13,55.32,N/A,False,843,36,878,60,0.67
196,13,56.41,N/A,False,847,36,881,61,0.65
197,13,57.0,N/A,False,848,39,884,62,0.69
197,14,37.93,N/A,False,720,66,755,93,0.67
198,13,57.2,N/A,False,848,39,884,62,0.69
198,14,37.93,N/A,False,720,66,755,93,0.67
199,14,39.44,N/A,False,721,66,758,96,0.7
200,14,43.2,N/A,False,725,67,761,98,0.74
200,13,57.58,N/A,False,853,40,891,66,0.58
201,14,50.68,N/A,False,725,71,763,103,0.71
201,13,57.29,N/A,False,856,40,895,68,0.62
201,15,52.9,N/A,False,680,99,719,140,0.58
202,14,52.61,N/A,False,725,73,766,104,0.67
202,13,57.08,N/A,False,860,41,898,68,0.63
202,15,55.19,N/A,False,674,103,721,144,0.63
203,13,58.74,N/A,False,863,43,902,71,0.56
204,13,59.89,N/A,False,863,43,902,71,0.56
205,13,62.8,N/A,True,867,43,907,71,0.64
205,15,55.68,N/A,False,679,107,723,154,0.6
206,15,58.8,N/A,False,677,113,724,159,0.76
206,13,64.83,N/A,True,870,44,910,73,0.64
206,14,53.24,N/A,False,731,78,774,114,0.63
207,15,62.38,N/A,True,678,116,727,163,0.73
207,13,66.86,N/A,True,875,46,914,75,0.63
207,14,54.47,N/A,False,733,78,777,118,0.55
208,14,54.8,N/A,False,737,83,778,120,0.62
208,15,66.01,N/A,True,679,120,728,169,0.62
208,13,69.24,N/A,True,879,50,918,77,0.62
209,13,71.9,N/A,True,881,50,925,80,0.73
209,15,70.51,N/A,True,683,125,731,174,0.64
210,13,73.26,N/A,True,881,50,925,80,0.73
210,15,76.32,N/A,True,683,125,731,174,0.64
211,13,75.87,N/A,True,885,52,929,82,0.7
211,14,53.24,N/A,False,742,88,784,130,0.67
211,15,80.28,N/A,True,682,129,732,181,0.65
212,15,83.71,N/A,True,683,133,734,185,0.73
212,14,56.19,N/A,False,743,93,788,135,0.72
212,13,77.26,N/A,True,888,53,934,83,0.66
213,15,87.67,N/A,True,684,137,737,194,0.78
213,14,60.1,N/A,True,746,96,793,137,0.77
213,13,78.72,N/A,True,895,55,938,86,0.66
213,16,38.82,N/A,False,602,95,646,140,0.6
214,15,90.35,N/A,True,686,143,738,200,0.75
214,13,78.14,N/A,True,897,56,943,87,0.75
214,14,65.6,N/A,True,747,101,796,144,0.72
214,16,40.03,N/A,False,601,98,647,143,0.61
215,15,92.61,N/A,True,687,148,740,207,0.74
215,14,72.3,N/A,True,751,104,800,150,0.72
215,13,78.32,N/A,True,903,56,948,88,0.69
215,16,41.48,N/A,False,602,100,647,146,0.54
216,15,93.91,N/A,True,687,148,740,207,0.73
216,14,79.35,N/A,True,751,104,800,149,0.72
216,13,78.65,N/A,True,903,56,948,88,0.68
216,17,33.93,N/A,False,647,36,674,56,0.59
216,16,42.49,N/A,False,602,100,647,146,0.53
217,15,97.62,N/A,True,687,152,743,214,0.79
217,14,82.02,N/A,True,751,105,804,154,0.74
217,13,82.64,N/A,True,908,57,956,90,0.67
217,16,42.02,N/A,False,602,103,648,148,0.56
218,14,85.93,N/A,True,748,109,809,161,0.76
218,13,85.78,N/A,True,912,59,960,95,0.69
218,15,97.86,N/A,True,689,159,745,216,0.63
218,16,43.92,N/A,False,601,105,648,151,0.57
219,15,102.76,N/A,True,688,164,749,230,0.72
219,13,89.58,N/A,True,917,63,965,96,0.72
219,16,49.06,N/A,False,600,109,649,159,0.68
219,14,91.57,N/A,True,752,116,814,168,0.63
219,17,32.63,N/A,False,647,39,677,61,0.54
220,14,96.55,N/A,True,761,121,818,171,0.77
220,15,102.48,N/A,True,690,170,749,230,0.67
220,13,92.6,N/A,True,921,64,972,99,0.58
220,16,52.45,N/A,False,602,112,651,161,0.56
220,17,31.73,N/A,False,647,39,677,61,0.54
221,14,100.88,N/A,True,763,123,824,181,0.78
221,15,107.56,N/A,True,690,179,752,244,0.77
221,16,56.68,N/A,False,601,115,655,167,0.71
221,13,96.95,N/A,True,928,67,978,103,0.7
221,17,31.92,N/A,False,649,40,679,62,0.55
222,14,107.65,N/A,True,763,123,824,181,0.78
222,15,112.02,N/A,True,690,179,752,244,0.77
222,16,61.78,N/A,True,601,115,655,166,0.71
222,13,99.02,N/A,True,928,67,978,103,0.7
222,17,31.83,N/A,False,649,40,679,62,0.55
223,15,123.67,N/A,True,691,186,756,259,0.79
223,16,67.02,N/A,True,600,118,653,171,0.69
223,13,102.28,N/A,True,934,68,986,104,0.68
223,14,111.51,N/A,True,761,128,829,186,0.65
224,14,111.66,N/A,True,776,135,835,194,0.74
224,16,69.54,N/A,True,599,122,651,176,0.72
224,13,104.55,N/A,True,938,68,993,108,0.68
224,15,129.54,N/A,True,692,194,759,267,0.67
225,15,143.85,N/A,True,693,201,762,281,0.77
225,14,112.78,N/A,True,778,139,842,202,0.76
225,16,74.56,N/A,True,600,124,654,185,0.73
225,13,108.56,N/A,True,945,70,1000,111,0.6
226,15,152.62,N/A,True,695,212,768,297,0.77
226,16,78.96,N/A,True,598,130,655,191,0.75
226,14,120.3,N/A,True,784,147,847,213,0.7
226,13,109.64,N/A,True,950,73,1007,114,0.61
226,18,44.41,N/A,False,593,70,627,103,0.51
227,15,158.76,N/A,True,695,223,770,310,0.76
227,16,81.24,N/A,True,599,133,657,195,0.72
227,14,126.96,N/A,True,789,154,856,219,0.68
227,13,110.49,N/A,True,954,75,1014,118,0.62
227,18,44.77,N/A,False,590,72,626,104,0.62
228,15,160.57,N/A,True,695,223,770,310,0.75
228,16,83.64,N/A,True,599,133,657,196,0.71
228,14,136.73,N/A,True,788,154,856,219,0.7
228,13,110.53,N/A,True,954,75,1014,117,0.63
228,18,45.02,N/A,False,590,72,626,104,0.59
229,16,86.46,N/A,True,599,138,657,202,0.81
229,14,145.37,N/A,True,793,162,863,229,0.75
229,15,169.3,N/A,True,694,233,774,327,0.71
229,13,115.71,N/A,True,962,81,1022,121,0.6
229,18,44.62,N/A,False,587,73,627,107,0.54
230,16,89.22,N/A,True,598,142,658,210,0.77
230,13,120.56,N/A,True,969,82,1031,125,0.73
230,15,169.3,N/A,True,695,246,776,344,0.61
230,18,44.34,N/A,False,586,76,627,109,0.52
231,16,88.66,N/A,True,597,147,658,214,0.73
231,14,154.59,N/A,True,803,175,879,248,0.72
231,15,169.3,N/A,True,696,260,785,368,0.66
231,13,125.11,N/A,True,976,84,1039,129,0.58
231,18,42.87,N/A,False,587,78,626,111,0.56
231,17,30.34,N/A,False,654,45,687,72,0.56
232,18,42.27,N/A,False,586,80,625,115,0.7
232,14,159.69,N/A,True,810,185,891,263,0.69
232,16,92.84,N/A,True,598,154,659,222,0.68
232,15,169.3,N/A,True,695,272,793,389,0.62
232,13,132.3,N/A,True,985,87,1048,133,0.6
232,17,29.17,N/A,False,656,46,687,72,0.6
233,18,41.67,N/A,False,584,80,625,119,0.73
233,16,94.79,N/A,True,597,158,662,229,0.73
233,13,137.08,N/A,True,991,87,1057,139,0.7
233,14,167.41,N/A,True,816,194,897,274,0.66
233,15,169.3,N/A,True,698,289,798,414,0.57
233,17,28.91,N/A,False,656,48,687,75,0.54
234,18,41.43,N/A,False,584,80,625,119,0.73
234,16,95.98,N/A,True,597,158,662,229,0.73
234,13,139.54,N/A,True,991,87,1057,139,0.7
234,14,172.81,N/A,True,816,194,897,274,0.66
234,15,169.3,N/A,True,698,289,798,414,0.57
234,17,27.77,N/A,False,656,48,687,74,0.54
235,13,145.66,N/A,True,1000,92,1070,143,0.76
235,18,40.21,N/A,False,583,81,624,120,0.75
235,16,96.81,N/A,True,597,161,661,237,0.66
235,15,169.3,N/A,True,700,306,804,443,0.65
235,14,176.87,N/A,True,823,204,911,291,0.65
235,17,26.88,N/A,False,657,48,688,77,0.53
236,16,102.41,N/A,True,594,168,663,246,0.77
236,18,41.4,N/A,False,578,83,624,124,0.72
236,14,183.16,N/A,True,831,215,923,309,0.7
236,15,169.3,N/A,True,703,327,812,471,0.7
236,13,153.36,N/A,True,1008,97,1080,148,0.61
237,13,158.29,N/A,True,1017,99,1090,152,0.79
237,15,169.3,N/A,True,705,348,823,507,0.77
237,14,187.57,N/A,True,838,226,934,326,0.7
237,16,107.59,N/A,True,594,177,665,255,0.68
237,18,42.8,N/A,False,575,85,624,128,0.65
237,17,27.26,N/A,False,659,51,691,77,0.51
238,13,164.22,N/A,True,1026,104,1103,159,0.7
238,3,126.79,N/A,True,707,373,832,551,0.69
238,16,112.47,N/A,True,593,180,668,264,0.68
238,17,28.56,N/A,False,659,54,690,79,0.59
238,18,51.81,N/A,False,570,95,623,133,0.58
238,14,187.57,N/A,True,847,240,948,344,0.56
239,14,187.57,N/A,True,856,255,965,371,0.77
239,18,57.41,N/A,False,576,98,622,135,0.71
239,16,116.59,N/A,True,592,188,669,273,0.67
239,13,169.52,N/A,True,1036,105,1115,163,0.65
239,3,90.01,N/A,True,710,398,844,593,0.63
240,14,187.57,N/A,True,856,255,965,371,0.78
240,18,64.82,N/A,True,575,98,622,135,0.72
240,13,171.57,N/A,True,1036,106,1115,163,0.69
240,16,121.31,N/A,True,592,188,669,272,0.67
240,3,64.27,N/A,True,710,398,844,593,0.63
241,3,46.25,N/A,False,712,431,858,646,0.8
241,18,68.27,N/A,True,578,99,622,136,0.76
241,13,173.26,N/A,True,1045,113,1126,169,0.72
241,14,187.57,N/A,True,866,271,981,394,0.68
241,16,124.17,N/A,True,591,196,672,290,0.65
242,13,179.31,N/A,True,1056,117,1139,178,0.77
242,14,187.57,N/A,True,878,289,1003,424,0.76
242,18,70.11,N/A,True,578,101,621,140,0.73
242,16,124.38,N/A,True,590,204,673,298,0.73
242,8,123.89,N/A,True,713,466,874,715,0.7
243,13,183.54,N/A,True,1067,123,1155,184,0.78
243,14,187.57,N/A,True,889,311,1027,456,0.75
243,16,132.87,N/A,True,588,210,674,314,0.67
243,18,65.12,N/A,True,574,103,620,144,0.61
243,8,88.48,N/A,True,715,509,889,716,0.56
244,13,183.54,N/A,True,1078,126,1169,191,0.72
244,14,187.57,N/A,True,903,332,1052,497,0.68
244,16,141.36,N/A,True,585,222,676,327,0.67
244,8,63.69,N/A,True,719,557,901,717,0.58
244,18,61.63,N/A,True,572,105,619,147,0.53
244,17,28.73,N/A,False,663,57,697,88,0.51
245,6,121.14,N/A,True,919,358,1081,541,0.75
245,13,183.54,N/A,True,1092,132,1186,198,0.74
245,12,4.91,N/A,False,724,617,893,718,0.72
245,18,60.53,N/A,True,570,108,617,153,0.71
245,16,147.3,N/A,True,583,232,676,342,0.57
245,17,32.29,N/A,False,660,61,698,94,0.53
246,6,86.06,N/A,True,919,358,1081,541,0.75
246,13,183.54,N/A,True,1092,132,1186,198,0.74
246,12,4.91,N/A,False,724,617,893,718,0.72
246,18,61.26,N/A,True,570,108,617,153,0.71
246,16,151.46,N/A,True,582,232,677,343,0.57
246,17,36.03,N/A,False,660,61,698,94,0.53
247,13,183.54,N/A,True,1106,137,1203,208,0.8
247,1,75.71,N/A,True,936,389,1114,592,0.77
247,18,61.77,N/A,True,568,111,617,155,0.76
247,17,39.2,N/A,False,662,62,700,95,0.6
248,13,183.54,N/A,True,1118,145,1222,215,0.81
248,18,62.79,N/A,True,568,114,614,160,0.79
248,16,162.01,N/A,True,575,254,682,379,0.66
248,17,41.42,N/A,False,663,64,701,97,0.61
249,13,183.54,N/A,True,1133,148,1243,223,0.74
249,18,62.51,N/A,True,567,116,612,162,0.74
249,17,43.71,N/A,False,663,64,702,100,0.67
249,16,162.01,N/A,True,573,264,687,396,0.56
250,13,183.54,N/A,True,1146,155,1263,232,0.81
250,18,61.21,N/A,True,563,121,611,164,0.79
250,17,42.43,N/A,False,665,65,703,103,0.77
250,11,3.57,N/A,False,967,515,1277,713,0.67
