frame_number,vehicle_id,speed,license_plate,is_overspeed,x1,y1,x2,y2,confidence
713,43,21.84,N/A,False,643,77,673,104,0.53
714,15,10.59,N/A,False,1213,537,1279,717,0.74
714,28,1.35,N/A,False,254,62,307,94,0.73
714,44,2.28,N/A,False,743,121,792,165,0.72
714,32,5.28,N/A,False,583,260,674,350,0.71
714,43,22.35,N/A,False,653,104,700,139,0.68
714,4,1.53,N/A,False,83,77,165,121,0.67
714,46,1.35,N/A,False,686,48,717,78,0.58
714,30,1.14,N/A,False,325,53,363,80,0.58
714,34,1.28,N/A,False,390,52,423,75,0.54
714,43,26.02,N/A,False,640,76,674,104,0.53
715,44,2.22,N/A,False,743,122,793,167,0.78
715,32,5.58,N/A,False,582,265,673,359,0.77
715,43,28.68,N/A,False,654,105,699,140,0.71
715,28,1.35,N/A,False,253,62,307,95,0.7
715,4,1.53,N/A,False,85,78,165,121,0.64
715,46,1.35,N/A,False,686,49,716,78,0.59
715,43,30.5,N/A,False,640,77,673,104,0.58
715,30,1.2,N/A,False,326,54,364,81,0.57
715,34,1.3,N/A,False,390,53,422,74,0.53
716,44,2.17,N/A,False,743,123,793,170,0.77
716,28,1.35,N/A,False,253,63,307,96,0.68
716,4,1.64,N/A,False,87,79,164,123,0.67
716,43,32.19,N/A,False,656,108,699,142,0.66
716,32,5.72,N/A,False,578,271,674,363,0.62
716,46,1.35,N/A,False,685,49,716,78,0.59
716,30,1.24,N/A,False,326,54,364,81,0.57
716,43,33.67,N/A,False,640,77,672,105,0.56
716,34,1.3,N/A,False,390,54,423,75,0.55
