frame_number,vehicle_id,speed,license_plate,is_overspeed,x1,y1,x2,y2,confidence
60,2,22.62,N/A,False,716,353,835,505,0.77
60,3,3.02,N/A,False,687,102,735,150,0.72
61,1,27.26,N/A,False,911,358,1078,532,0.78
61,3,3.47,N/A,False,684,109,737,151,0.67
61,2,24.98,N/A,False,717,373,848,548,0.64
62,1,30.66,N/A,False,923,383,1104,577,0.77
62,3,3.75,N/A,False,689,113,739,156,0.74
62,2,27.92,N/A,False,720,399,859,591,0.7
63,1,34.69,N/A,False,937,409,1134,624,0.83
63,2,32.21,N/A,False,721,428,872,639,0.82
63,3,3.99,N/A,False,688,116,740,161,0.69
64,3,3.88,N/A,False,691,118,741,165,0.7
65,3,4.14,N/A,False,691,118,741,166,0.71
66,3,4.01,N/A,False,694,121,744,167,0.72
66,4,23.87,N/A,False,726,500,903,717,0.64
66,5,22.25,N/A,False,967,475,1217,714,0.61
67,3,3.88,N/A,False,693,125,744,174,0.71
67,5,26.53,N/A,False,989,514,1258,714,0.55
67,4,23.83,N/A,False,727,546,916,718,0.5
68,3,4.32,N/A,False,694,129,748,180,0.75
68,5,25.22,N/A,False,982,558,1273,714,0.59
68,4,24.16,N/A,False,732,597,915,719,0.52
69,3,5.14,N/A,False,682,133,751,185,0.68
70,3,5.6,N/A,False,691,137,753,191,0.74
71,3,6.14,N/A,False,691,137,753,191,0.75
72,3,6.31,N/A,False,696,141,754,197,0.81
73,3,5.91,N/A,False,696,146,756,200,0.79
74,3,5.67,N/A,False,696,150,758,209,0.83
75,3,5.32,N/A,False,697,155,761,216,0.78
76,3,5.64,N/A,False,698,160,765,224,0.8
77,3,5.66,N/A,False,698,160,765,224,0.8
78,3,6.37,N/A,False,699,168,766,231,0.81
78,6,3.43,N/A,False,738,72,773,101,0.54
79,3,6.65,N/A,False,699,173,770,239,0.83
80,3,6.83,N/A,False,698,180,772,246,0.81
80,6,2.78,N/A,False,742,73,777,104,0.58
81,3,7.35,N/A,False,700,186,776,259,0.79
81,6,2.86,N/A,False,740,75,781,107,0.58
82,3,7.64,N/A,False,702,193,778,270,0.67
83,3,7.86,N/A,False,702,193,778,270,0.67
84,3,8.09,N/A,False,702,200,783,278,0.79
85,3,9.42,N/A,False,704,208,788,294,0.77
85,6,2.71,N/A,False,741,83,785,118,0.65
86,3,9.55,N/A,False,704,216,791,307,0.78
86,6,3.02,N/A,False,746,85,788,119,0.55
87,3,10.15,N/A,False,705,224,797,321,0.75
87,6,3.02,N/A,False,749,87,792,121,0.62
88,3,10.62,N/A,False,705,235,801,336,0.76
88,6,3.13,N/A,False,748,88,796,125,0.66
89,3,11.31,N/A,False,705,235,801,336,0.76
89,6,3.16,N/A,False,748,88,796,125,0.66
90,3,12.23,N/A,False,709,248,806,355,0.73
90,6,3.27,N/A,False,750,87,799,129,0.62
91,3,13.48,N/A,False,709,259,812,374,0.74
91,6,3.73,N/A,False,755,93,802,134,0.67
92,6,3.54,N/A,False,757,96,804,135,0.72
92,3,14.68,N/A,False,711,272,820,393,0.7
93,3,16.13,N/A,False,713,287,824,416,0.76
93,6,3.93,N/A,False,758,99,807,140,0.7
94,3,16.87,N/A,False,715,301,833,442,0.62
94,8,3.62,N/A,False,663,102,716,144,0.61
94,6,3.91,N/A,False,753,102,811,144,0.59
95,3,17.17,N/A,False,715,301,833,442,0.62
95,8,3.62,N/A,False,663,102,716,144,0.6
95,6,4.21,N/A,False,753,102,811,144,0.58
96,3,18.96,N/A,False,717,317,843,470,0.77
96,6,3.55,N/A,False,753,104,816,149,0.72
96,8,3.12,N/A,False,664,104,716,147,0.69
97,3,21.55,N/A,False,719,337,853,503,0.71
97,8,3.41,N/A,False,660,108,717,151,0.68
97,6,3.41,N/A,False,754,105,817,152,0.58
97,7,2.88,N/A,False,876,50,911,78,0.51
98,3,23.74,N/A,False,721,356,862,540,0.76
98,6,4.6,N/A,False,770,108,818,154,0.61
98,7,3.23,N/A,False,879,51,916,80,0.61
98,8,3.98,N/A,False,669,111,718,155,0.6
99,8,4.13,N/A,False,673,114,719,158,0.74
99,3,26.39,N/A,False,723,379,875,580,0.72
99,6,5.36,N/A,False,773,115,824,160,0.56
100,2,25.87,N/A,False,724,401,887,628,0.8
100,8,3.57,N/A,False,674,115,720,160,0.75
100,6,5.37,N/A,False,776,117,829,165,0.56
100,7,3.4,N/A,False,884,52,926,82,0.51
100,8,3.93,N/A,False,658,117,721,164,0.5
101,2,25.38,N/A,False,724,401,887,628,0.8
101,8,4.9,N/A,False,674,115,720,160,0.75
101,6,5.85,N/A,False,776,117,829,165,0.56
101,7,3.4,N/A,False,884,52,926,82,0.5
102,2,28.32,N/A,False,726,429,905,686,0.81
102,8,4.59,N/A,False,676,120,721,165,0.77
102,7,3.7,N/A,False,888,54,930,84,0.61
102,6,6.53,N/A,False,773,120,833,172,0.55
103,8,4.86,N/A,False,676,123,724,172,0.73
103,6,5.87,N/A,False,780,122,838,177,0.7
103,2,27.88,N/A,False,732,462,921,717,0.67
103,7,4.01,N/A,False,892,54,934,86,0.6
104,2,23.59,N/A,False,732,498,936,718,0.73
104,6,5.66,N/A,False,781,128,842,183,0.68
104,8,6.38,N/A,False,664,128,726,179,0.6
105,8,6.22,N/A,False,674,131,727,182,0.65
105,7,4.12,N/A,False,901,57,943,88,0.59
106,7,4.42,N/A,False,906,58,948,91,0.66
106,8,5.98,N/A,False,676,136,729,190,0.65
106,4,18.23,N/A,False,740,587,940,718,0.5
107,7,4.42,N/A,False,906,58,948,91,0.66
107,8,6.26,N/A,False,677,136,729,190,0.66
107,4,18.23,N/A,False,740,587,940,718,0.5
108,8,6.64,N/A,False,678,138,731,189,0.68
108,4,18.96,N/A,False,749,643,937,718,0.6
108,6,5.53,N/A,False,793,138,858,202,0.54
109,8,7.35,N/A,False,677,145,733,201,0.68
109,7,4.58,N/A,False,913,62,959,97,0.6
110,8,6.8,N/A,False,678,148,735,207,0.76
110,6,6.14,N/A,False,802,151,869,219,0.56
110,7,4.88,N/A,False,918,65,964,98,0.56
111,8,7.05,N/A,False,677,154,738,217,0.81
111,6,6.66,N/A,False,807,155,875,225,0.74
111,7,4.98,N/A,False,922,67,969,101,0.53
112,8,6.5,N/A,False,678,160,739,221,0.79
112,6,6.92,N/A,False,811,163,880,232,0.73
112,7,5.14,N/A,False,928,67,975,103,0.7
113,8,6.5,N/A,False,678,160,739,222,0.78
113,6,7.14,N/A,False,811,163,880,233,0.74
113,7,5.14,N/A,False,928,67,975,103,0.71
114,8,5.79,N/A,False,678,166,741,231,0.84
114,6,8.63,N/A,False,814,170,890,244,0.78
114,7,5.51,N/A,False,933,70,981,106,0.58
115,8,6.32,N/A,False,679,171,744,238,0.74
115,6,9.02,N/A,False,820,177,898,253,0.71
115,7,5.18,N/A,False,936,69,987,108,0.55
116,6,9.4,N/A,False,825,184,903,263,0.74
116,8,6.3,N/A,False,676,178,746,246,0.72
116,7,5.81,N/A,False,943,71,994,111,0.59
117,8,7.28,N/A,False,678,183,749,260,0.67
117,6,10.01,N/A,False,831,190,912,273,0.66
118,6,10.92,N/A,False,837,201,922,288,0.76
118,8,7.95,N/A,False,679,192,751,272,0.69
118,7,5.85,N/A,False,952,77,1007,117,0.62
119,6,10.93,N/A,False,837,201,922,288,0.76
119,8,8.26,N/A,False,679,192,751,272,0.68
119,7,5.85,N/A,False,952,77,1007,117,0.62
120,8,8.49,N/A,False,680,200,754,279,0.69
120,6,11.31,N/A,False,842,209,931,299,0.66
120,7,5.99,N/A,False,958,79,1014,119,0.59
121,6,13.02,N/A,False,848,219,942,318,0.72
121,7,6.77,N/A,False,965,80,1021,122,0.68
121,8,9.44,N/A,False,679,209,756,294,0.68
122,8,10.19,N/A,False,679,219,761,307,0.76
122,6,14.73,N/A,False,855,233,957,331,0.67
122,7,6.69,N/A,False,971,81,1029,125,0.61
123,6,15.47,N/A,False,862,243,969,353,0.75
123,8,10.15,N/A,False,677,229,763,320,0.61
124,6,16.18,N/A,False,870,257,984,372,0.76
124,8,11.03,N/A,False,679,240,768,338,0.63
124,7,7.06,N/A,False,984,87,1044,134,0.59
125,6,17.32,N/A,False,870,257,984,372,0.75
125,8,12.05,N/A,False,679,240,768,338,0.63
125,7,7.06,N/A,False,984,87,1044,134,0.58
126,6,18.38,N/A,False,879,271,997,394,0.65
126,8,12.8,N/A,False,678,251,772,357,0.63
127,6,20.35,N/A,False,888,288,1016,421,0.74
127,8,14.16,N/A,False,676,264,779,380,0.72
127,7,7.4,N/A,False,998,92,1062,142,0.7
128,6,22.64,N/A,False,901,303,1036,451,0.71
128,8,15.31,N/A,False,678,277,786,397,0.7
128,7,7.7,N/A,False,1005,95,1072,145,0.66
129,8,16.72,N/A,False,678,292,792,424,0.67
129,7,8.31,N/A,False,1013,97,1081,151,0.66
129,6,25.28,N/A,False,912,324,1058,483,0.63
130,6,26.29,N/A,False,924,345,1081,516,0.76
130,7,8.71,N/A,False,1021,100,1091,154,0.75
130,8,17.75,N/A,False,676,309,797,454,0.71
131,6,27.85,N/A,False,924,345,1081,516,0.75
131,7,8.71,N/A,False,1021,100,1091,154,0.75
131,8,18.59,N/A,False,676,309,797,454,0.71
132,6,31.36,N/A,False,938,369,1109,561,0.69
132,8,20.12,N/A,False,678,327,805,484,0.58
133,8,23.36,N/A,False,681,349,812,520,0.68
133,1,27.8,N/A,False,955,397,1141,612,0.66
133,7,8.98,N/A,False,1037,106,1111,164,0.63
134,8,25.82,N/A,False,683,368,822,563,0.75
134,7,10.04,N/A,False,1048,112,1124,168,0.61
135,7,10.35,N/A,False,1056,116,1136,175,0.73
135,8,28.32,N/A,False,682,392,834,605,0.58
136,7,10.88,N/A,False,1066,118,1149,181,0.77
136,8,30.33,N/A,False,683,418,843,659,0.76
136,5,20.24,N/A,False,973,510,1277,714,0.72
137,7,10.88,N/A,False,1066,118,1149,181,0.77
137,8,32.08,N/A,False,683,419,843,659,0.75
137,5,24.97,N/A,False,973,510,1277,714,0.72
138,8,35.49,N/A,False,684,450,858,715,0.76
138,5,22.1,N/A,False,1016,559,1279,715,0.76
138,7,11.73,N/A,False,1077,123,1161,187,0.76
139,7,11.83,N/A,False,1086,129,1176,193,0.72
139,5,23.76,N/A,False,1079,618,1278,719,0.53
140,7,12.89,N/A,False,1099,135,1191,202,0.71
140,8,32.99,N/A,False,678,531,885,716,0.6
141,7,13.57,N/A,False,1111,137,1207,207,0.6
142,7,13.93,N/A,False,1125,142,1224,215,0.68
143,7,14.22,N/A,False,1125,142,1224,215,0.7
144,7,15.19,N/A,False,1138,148,1242,223,0.63
145,7,15.84,N/A,False,1151,153,1263,232,0.72
146,7,16.63,N/A,False,1168,159,1278,241,0.52
147,7,15.5,N/A,False,1185,167,1279,247,0.72
148,7,14.19,N/A,False,1202,173,1279,252,0.64
149,7,13.59,N/A,False,1202,173,1279,252,0.64
150,7,11.64,N/A,False,1221,180,1279,249,0.59
190,13,3.19,N/A,False,833,31,863,54,0.66
191,13,3.19,N/A,False,833,32,863,54,0.66
192,13,3.08,N/A,False,836,32,867,55,0.61
193,13,3.17,N/A,False,839,34,870,56,0.64
194,13,2.86,N/A,False,840,35,874,57,0.64
195,13,3.18,N/A,False,843,36,878,60,0.67
196,13,3.31,N/A,False,847,36,881,61,0.65
197,13,3.27,N/A,False,848,39,884,62,0.69
197,14,8.87,N/A,False,720,66,755,93,0.67
198,13,3.23,N/A,False,848,39,884,62,0.69
198,14,8.87,N/A,False,720,66,755,93,0.67
199,14,6.81,N/A,False,721,66,758,96,0.7
200,14,6.09,N/A,False,725,67,761,98,0.74
200,13,3.28,N/A,False,853,40,891,66,0.58
201,14,6.77,N/A,False,725,71,763,103,0.71
201,13,3.17,N/A,False,856,40,895,68,0.62
201,15,2.97,N/A,False,680,99,719,140,0.58
202,14,3.2,N/A,False,725,73,766,104,0.67
202,13,3.17,N/A,False,860,41,898,68,0.63
202,15,3.4,N/A,False,674,103,721,144,0.63
203,13,3.51,N/A,False,863,43,902,71,0.56
204,13,3.51,N/A,False,863,43,902,71,0.56
205,13,3.9,N/A,False,867,43,907,71,0.64
205,15,3.19,N/A,False,679,107,723,154,0.6
206,15,3.71,N/A,False,677,113,724,159,0.76
206,13,3.9,N/A,False,870,44,910,73,0.64
206,14,3.07,N/A,False,731,78,774,114,0.63
207,15,3.97,N/A,False,678,116,727,163,0.73
207,13,4.01,N/A,False,875,46,914,75,0.63
207,14,3.22,N/A,False,733,78,777,118,0.55
208,14,3.12,N/A,False,737,83,778,120,0.62
208,15,4.18,N/A,False,679,120,728,169,0.62
208,13,4.2,N/A,False,879,50,918,77,0.62
209,13,4.38,N/A,False,881,50,925,80,0.73
209,15,4.54,N/A,False,683,125,731,174,0.64
210,13,4.29,N/A,False,881,50,925,80,0.73
210,15,5.04,N/A,False,683,125,731,174,0.64
211,13,4.6,N/A,False,885,52,929,82,0.7
211,14,2.78,N/A,False,742,88,784,130,0.67
211,15,5.02,N/A,False,682,129,732,181,0.65
212,15,5.14,N/A,False,683,133,734,185,0.73
212,14,3.54,N/A,False,743,93,788,135,0.72
212,13,4.52,N/A,False,888,53,934,83,0.66
213,15,5.44,N/A,False,684,137,737,194,0.78
213,14,3.88,N/A,False,746,96,793,137,0.77
213,13,4.61,N/A,False,895,55,938,86,0.66
213,16,2.18,N/A,False,602,95,646,140,0.6
214,15,5.42,N/A,False,686,143,738,200,0.75
214,13,4.31,N/A,False,897,56,943,87,0.75
214,14,4.4,N/A,False,747,101,796,144,0.72
214,16,2.4,N/A,False,601,98,647,143,0.61
215,15,5.49,N/A,False,687,148,740,207,0.74
215,14,4.93,N/A,False,751,104,800,150,0.72
215,13,4.42,N/A,False,903,56,948,88,0.69
215,16,2.52,N/A,False,602,100,647,146,0.54
216,15,5.44,N/A,False,687,148,740,207,0.73
216,14,5.37,N/A,False,751,104,800,149,0.72
216,13,4.46,N/A,False,903,56,948,88,0.68
216,17,1.9,N/A,False,647,36,674,56,0.59
216,16,2.52,N/A,False,602,100,647,146,0.53
217,15,5.96,N/A,False,687,152,743,214,0.79
217,14,4.95,N/A,False,751,105,804,154,0.74
217,13,5.16,N/A,False,908,57,956,90,0.67
217,16,2.3,N/A,False,602,103,648,148,0.56
218,14,5.33,N/A,False,748,109,809,161,0.76
218,13,5.22,N/A,False,912,59,960,95,0.69
218,15,5.52,N/A,False,689,159,745,216,0.63
218,16,2.71,N/A,False,601,105,648,151,0.57
219,15,6.41,N/A,False,688,164,749,230,0.72
219,13,5.52,N/A,False,917,63,965,96,0.72
219,16,3.43,N/A,False,600,109,649,159,0.68
219,14,5.87,N/A,False,752,116,814,168,0.63
219,17,1.66,N/A,False,647,39,677,61,0.54
220,14,6.07,N/A,False,761,121,818,171,0.77
220,15,5.71,N/A,False,690,170,749,230,0.67
220,13,5.59,N/A,False,921,64,972,99,0.58
220,16,3.38,N/A,False,602,112,651,161,0.56
220,17,1.66,N/A,False,647,39,677,61,0.54
221,14,6.23,N/A,False,763,123,824,181,0.78
221,15,6.7,N/A,False,690,179,752,244,0.77
221,16,3.73,N/A,False,601,115,655,167,0.71
221,13,6.01,N/A,False,928,67,978,103,0.7
221,17,1.82,N/A,False,649,40,679,62,0.55
222,14,6.92,N/A,False,763,123,824,181,0.78
222,15,6.87,N/A,False,690,179,752,244,0.77
222,16,4.13,N/A,False,601,115,655,166,0.71
222,13,5.83,N/A,False,928,67,978,103,0.7
222,17,1.77,N/A,False,649,40,679,62,0.55
223,15,8.46,N/A,False,691,186,756,259,0.79
223,16,4.45,N/A,False,600,118,653,171,0.69
223,13,6.16,N/A,False,934,68,986,104,0.68
223,14,6.76,N/A,False,761,128,829,186,0.65
224,14,7.62,N/A,False,776,135,835,194,0.74
224,16,4.23,N/A,False,599,122,651,176,0.72
224,13,6.16,N/A,False,938,68,993,108,0.68
224,15,8.03,N/A,False,692,194,759,267,0.67
225,15,9.94,N/A,False,693,201,762,281,0.77
225,14,7.76,N/A,False,778,139,842,202,0.76
225,16,4.84,N/A,False,600,124,654,185,0.73
225,13,6.61,N/A,False,945,70,1000,111,0.6
226,15,10.52,N/A,False,695,212,768,297,0.77
226,16,5.01,N/A,False,598,130,655,191,0.75
226,14,8.7,N/A,False,784,147,847,213,0.7
226,13,6.29,N/A,False,950,73,1007,114,0.61
226,18,2.49,N/A,False,593,70,627,103,0.51
227,15,10.71,N/A,False,695,223,770,310,0.76
227,16,4.86,N/A,False,599,133,657,195,0.72
227,14,8.72,N/A,False,789,154,856,219,0.68
227,13,6.31,N/A,False,954,75,1014,118,0.62
227,18,2.56,N/A,False,590,72,626,104,0.62
228,15,10.72,N/A,False,695,223,770,310,0.75
228,16,5.01,N/A,False,599,133,657,196,0.71
228,14,9.61,N/A,False,788,154,856,219,0.7
228,13,6.2,N/A,False,954,75,1014,117,0.63
228,18,2.56,N/A,False,590,72,626,104,0.59
229,16,5.22,N/A,False,599,138,657,202,0.81
229,14,9.28,N/A,False,793,162,863,229,0.75
229,15,12.12,N/A,False,694,233,774,327,0.71
229,13,7.17,N/A,False,962,81,1022,121,0.6
229,18,2.45,N/A,False,587,73,627,107,0.54
230,16,5.37,N/A,False,598,142,658,210,0.77
230,13,7.4,N/A,False,969,82,1031,125,0.73
230,15,13.04,N/A,False,695,246,776,344,0.61
230,18,2.45,N/A,False,586,76,627,109,0.52
231,16,4.9,N/A,False,597,147,658,214,0.73
231,14,9.88,N/A,False,803,175,879,248,0.72
231,15,14.48,N/A,False,696,260,785,368,0.66
231,13,7.61,N/A,False,976,84,1039,129,0.58
231,18,2.21,N/A,False,587,78,626,111,0.56
231,17,1.51,N/A,False,654,45,687,72,0.56
232,18,2.29,N/A,False,586,80,625,115,0.7
232,14,10.98,N/A,False,810,185,891,263,0.69
232,16,5.75,N/A,False,598,154,659,222,0.68
232,15,15.54,N/A,False,695,272,793,389,0.62
232,13,8.36,N/A,False,985,87,1048,133,0.6
232,17,1.48,N/A,False,656,46,687,72,0.6
233,18,2.26,N/A,False,584,80,625,119,0.73
233,16,5.57,N/A,False,597,158,662,229,0.73
233,13,8.31,N/A,False,991,87,1057,139,0.7
233,14,11.56,N/A,False,816,194,897,274,0.66
233,15,16.5,N/A,False,698,289,798,414,0.57
233,17,1.59,N/A,False,656,48,687,75,0.54
234,18,2.29,N/A,False,584,80,625,119,0.73
234,16,5.54,N/A,False,597,158,662,229,0.73
234,13,8.15,N/A,False,991,87,1057,139,0.7
234,14,11.56,N/A,False,816,194,897,274,0.66
234,15,17.26,N/A,False,698,289,798,414,0.57
234,17,1.41,N/A,False,656,48,687,74,0.54
235,13,8.97,N/A,False,1000,92,1070,143,0.76
235,18,2.1,N/A,False,583,81,624,120,0.75
235,16,5.54,N/A,False,597,161,661,237,0.66
235,15,19.24,N/A,False,700,306,804,443,0.65
235,14,13.04,N/A,False,823,204,911,291,0.65
235,17,1.39,N/A,False,657,48,688,77,0.53
236,16,6.48,N/A,False,594,168,663,246,0.77
236,18,2.48,N/A,False,578,83,624,124,0.72
236,14,14.88,N/A,False,831,215,923,309,0.7
236,15,20.63,N/A,False,703,327,812,471,0.7
236,13,9.61,N/A,False,1008,97,1080,148,0.61
237,13,9.52,N/A,False,1017,99,1090,152,0.79
237,15,23.57,N/A,False,705,348,823,507,0.77
237,14,15.07,N/A,False,838,226,934,326,0.7
237,16,6.71,N/A,False,594,177,665,255,0.68
237,18,2.58,N/A,False,575,85,624,128,0.65
237,17,1.58,N/A,False,659,51,691,77,0.51
238,13,10.47,N/A,False,1026,104,1103,159,0.7
238,3,21.16,N/A,False,707,373,832,551,0.69
238,16,6.95,N/A,False,593,180,668,264,0.68
238,17,1.77,N/A,False,659,54,690,79,0.59
238,18,4.08,N/A,False,570,95,623,133,0.58
238,14,16.92,N/A,False,847,240,948,344,0.56
239,14,18.23,N/A,False,856,255,965,371,0.77
239,18,3.95,N/A,False,576,98,622,135,0.71
239,16,7.08,N/A,False,592,188,669,273,0.67
239,13,10.55,N/A,False,1036,105,1115,163,0.65
239,3,23.28,N/A,False,710,398,844,593,0.63
240,14,18.74,N/A,False,856,255,965,371,0.78
240,18,4.61,N/A,False,575,98,622,135,0.72
240,13,10.4,N/A,False,1036,106,1115,163,0.69
240,16,7.42,N/A,False,592,188,669,272,0.67
240,3,22.52,N/A,False,710,398,844,593,0.63
241,3,26.16,N/A,False,712,431,858,646,0.8
241,18,4.28,N/A,False,578,99,622,136,0.76
241,13,10.85,N/A,False,1045,113,1126,169,0.72
241,14,19.93,N/A,False,866,271,981,394,0.68
241,16,8.61,N/A,False,591,196,672,290,0.65
242,13,11.79,N/A,False,1056,117,1139,178,0.77
242,14,22.97,N/A,False,878,289,1003,424,0.76
242,18,4.17,N/A,False,578,101,621,140,0.73
242,16,8.35,N/A,False,590,204,673,298,0.73
242,8,25.1,N/A,False,713,466,874,715,0.7
243,13,12.43,N/A,False,1067,123,1155,184,0.78
243,14,26.07,N/A,False,889,311,1027,456,0.75
243,16,9.52,N/A,False,588,210,674,314,0.67
243,18,3.0,N/A,False,574,103,620,144,0.61
243,8,21.16,N/A,False,715,509,889,716,0.56
244,13,12.81,N/A,False,1078,126,1169,191,0.72
244,14,28.84,N/A,False,903,332,1052,497,0.68
244,16,10.49,N/A,False,585,222,676,327,0.67
244,8,21.92,N/A,False,719,557,901,717,0.58
244,18,3.0,N/A,False,572,105,619,147,0.53
244,17,1.63,N/A,False,663,57,697,88,0.51
245,6,24.75,N/A,False,919,358,1081,541,0.75
245,13,13.57,N/A,False,1092,132,1186,198,0.74
245,12,0.28,N/A,False,724,617,893,718,0.72
245,18,3.25,N/A,False,570,108,617,153,0.71
245,16,10.87,N/A,False,583,232,676,342,0.57
245,17,2.28,N/A,False,660,61,698,94,0.53
246,6,23.15,N/A,False,919,358,1081,541,0.75
246,13,14.06,N/A,False,1092,132,1186,198,0.74
246,12,0.28,N/A,False,724,617,893,718,0.72
246,18,3.53,N/A,False,570,108,617,153,0.71
246,16,10.49,N/A,False,582,232,677,343,0.57
246,17,2.51,N/A,False,660,61,698,94,0.53
247,13,14.81,N/A,False,1106,137,1203,208,0.8
247,1,22.04,N/A,False,936,389,1114,592,0.77
247,18,3.53,N/A,False,568,111,617,155,0.76
247,17,2.61,N/A,False,662,62,700,95,0.6
248,13,15.44,N/A,False,1118,145,1222,215,0.81
248,18,3.65,N/A,False,568,114,614,160,0.79
248,16,12.03,N/A,False,575,254,682,379,0.66
248,17,2.61,N/A,False,663,64,701,97,0.61
249,13,16.79,N/A,False,1133,148,1243,223,0.74
249,18,3.47,N/A,False,567,116,612,162,0.74
249,17,2.75,N/A,False,663,64,702,100,0.67
249,16,12.78,N/A,False,573,264,687,396,0.56
250,13,16.89,N/A,False,1146,155,1263,232,0.81
