frame_number,vehicle_id,speed,license_plate,is_overspeed,x1,y1,x2,y2,confidence
36,3,17.47,N/A,False,261,21,278,35,0.54
37,4,7.48,N/A,False,237,129,285,176,0.64
37,3,17.47,N/A,False,261,21,278,34,0.54
37,2,2.89,N/A,False,308,53,344,101,0.5
38,4,7.16,N/A,False,238,126,286,171,0.75
38,2,3.19,N/A,False,308,50,343,99,0.56
38,3,0.33,N/A,False,261,21,278,34,0.53
39,4,7.12,N/A,False,239,122,285,167,0.66
40,4,6.69,N/A,False,240,119,286,163,0.78
40,2,3.09,N/A,False,307,49,342,95,0.55
41,4,6.0,N/A,False,241,116,285,160,0.7
41,2,2.95,N/A,False,307,49,342,93,0.5
42,4,5.73,N/A,False,243,114,285,156,0.65
42,2,3.16,N/A,False,307,48,341,92,0.54
42,3,0.33,N/A,False,262,21,279,33,0.5
43,4,5.36,N/A,False,243,112,285,152,0.71
43,2,3.11,N/A,False,307,48,340,90,0.51
44,4,5.03,N/A,False,242,109,286,149,0.75
45,4,4.98,N/A,False,244,106,285,146,0.8
45,3,0.71,N/A,False,261,19,279,32,0.5
46,4,5.34,N/A,False,245,102,286,143,0.7
46,3,1.09,N/A,False,261,19,279,32,0.57
46,2,2.14,N/A,False,306,44,338,86,0.55
47,4,5.04,N/A,False,246,101,286,139,0.74
47,3,1.09,N/A,False,261,19,279,31,0.62
47,2,2.3,N/A,False,306,44,337,85,0.57
48,4,4.79,N/A,False,247,99,287,137,0.81
48,3,1.09,N/A,False,261,19,279,31,0.61
48,2,2.3,N/A,False,305,43,337,83,0.51
49,4,5.12,N/A,False,247,95,287,134,0.7
49,3,1.09,N/A,False,262,18,279,31,0.61
49,5,11.47,N/A,False,327,304,435,359,0.58
49,2,2.3,N/A,False,305,42,336,83,0.58
50,4,5.17,N/A,False,248,95,287,131,0.85
50,3,1.09,N/A,False,262,18,279,31,0.58
50,5,11.59,N/A,False,325,292,430,359,0.57
51,4,4.3,N/A,False,249,93,286,129,0.86
51,5,10.79,N/A,False,324,281,432,359,0.61
51,3,1.09,N/A,False,262,18,279,31,0.59
52,4,4.68,N/A,False,250,91,287,125,0.75
52,1,0.88,N/A,False,235,25,254,43,0.61
52,3,1.09,N/A,False,262,18,279,30,0.6
52,5,10.54,N/A,False,322,272,428,358,0.58
53,4,4.58,N/A,False,250,90,286,123,0.76
53,5,10.23,N/A,False,320,261,427,358,0.7
53,1,0.88,N/A,False,235,24,254,43,0.61
53,3,1.09,N/A,False,262,17,279,30,0.61
53,2,2.15,N/A,False,304,40,334,77,0.52
54,4,3.76,N/A,False,250,88,286,121,0.86
54,5,10.35,N/A,False,314,252,422,357,0.72
54,3,1.09,N/A,False,262,18,279,30,0.58
54,1,0.88,N/A,False,235,25,254,43,0.55
55,5,9.33,N/A,False,319,243,419,357,0.82
55,4,3.66,N/A,False,251,86,286,118,0.81
55,3,1.09,N/A,False,262,17,279,30,0.61
56,4,3.66,N/A,False,251,84,286,116,0.76
56,3,1.09,N/A,False,262,17,279,30,0.65
56,5,11.4,N/A,False,319,235,414,343,0.59
56,1,0.88,N/A,False,235,25,254,42,0.53
57,4,3.28,N/A,False,251,82,285,114,0.7
57,3,1.09,N/A,False,263,17,279,29,0.63
58,4,3.09,N/A,False,252,81,286,113,0.75
58,3,1.09,N/A,False,263,17,279,28,0.63
58,1,0.88,N/A,False,235,24,254,41,0.53
58,5,12.84,N/A,False,318,221,406,317,0.5
59,5,14.11,N/A,False,318,214,402,305,0.73
59,4,3.42,N/A,False,253,80,286,109,0.67
59,3,1.09,N/A,False,263,17,279,28,0.59
60,5,14.81,N/A,False,318,206,399,294,0.71
60,4,3.42,N/A,False,253,78,286,107,0.68
60,3,1.09,N/A,False,263,17,279,28,0.53
61,4,3.42,N/A,False,253,76,286,105,0.69
61,5,15.85,N/A,False,317,201,396,285,0.66
61,5,15.13,N/A,False,316,200,396,285,0.54
61,3,1.09,N/A,False,263,17,279,27,0.51
62,4,3.45,N/A,False,253,75,285,104,0.71
62,5,14.33,N/A,False,315,194,393,274,0.64
63,5,13.27,N/A,False,314,190,389,265,0.71
63,4,3.79,N/A,False,254,74,286,101,0.67
64,4,3.41,N/A,False,255,72,286,100,0.68
64,5,12.48,N/A,False,312,183,387,257,0.63
65,5,12.36,N/A,False,313,177,385,249,0.68
65,4,3.09,N/A,False,256,71,286,100,0.67
66,4,3.22,N/A,False,256,69,285,98,0.67
67,4,3.22,N/A,False,256,69,286,97,0.71
67,5,12.05,N/A,False,314,167,380,233,0.56
68,4,3.64,N/A,False,256,67,286,94,0.67
68,5,11.73,N/A,False,313,161,378,226,0.59
69,4,3.64,N/A,False,256,65,285,92,0.71
69,5,10.91,N/A,False,313,157,375,220,0.54
70,4,3.64,N/A,False,257,64,285,91,0.69
70,5,10.16,N/A,False,314,152,374,214,0.58
71,4,3.31,N/A,False,256,64,285,89,0.67
71,1,0.56,N/A,False,237,21,256,35,0.54
71,5,9.86,N/A,False,315,169,372,209,0.51
72,4,3.11,N/A,False,257,63,285,88,0.69
72,1,0.56,N/A,False,237,22,256,36,0.55
73,4,2.66,N/A,False,258,62,285,87,0.71
73,1,0.56,N/A,False,237,22,256,36,0.57
73,5,11.02,N/A,False,312,142,368,196,0.56
74,4,2.32,N/A,False,258,61,285,86,0.73
74,5,10.78,N/A,False,314,148,367,191,0.65
74,1,0.56,N/A,False,237,22,256,36,0.58
75,4,2.32,N/A,False,258,60,285,84,0.78
75,5,9.61,N/A,False,313,147,366,187,0.72
75,1,0.56,N/A,False,237,21,256,35,0.6
76,4,2.32,N/A,False,259,59,285,84,0.79
76,5,8.86,N/A,False,313,146,364,182,0.75
76,1,0.56,N/A,False,237,21,256,35,0.53
77,5,8.05,N/A,False,312,142,362,178,0.85
77,4,2.32,N/A,False,258,57,285,83,0.71
78,4,2.32,N/A,False,258,57,285,82,0.71
78,5,6.0,N/A,False,313,138,360,173,0.65
79,4,2.32,N/A,False,258,56,285,81,0.72
79,5,6.47,N/A,False,311,132,359,168,0.65
80,4,2.32,N/A,False,258,55,284,79,0.72
80,5,8.71,N/A,False,309,118,359,165,0.62
81,5,8.71,N/A,False,310,127,357,162,0.64
81,4,2.32,N/A,False,258,55,285,78,0.64
81,6,8.66,N/A,False,180,256,274,357,0.57
81,6,8.66,N/A,False,179,256,274,356,0.54
82,6,11.89,N/A,False,182,248,275,343,0.74
82,4,2.32,N/A,False,258,54,284,77,0.65
82,5,10.31,N/A,False,310,113,356,158,0.64
82,1,1.13,N/A,False,238,17,257,32,0.5
83,5,9.1,N/A,False,310,117,354,155,0.71
83,4,2.32,N/A,False,259,53,284,76,0.68
83,6,13.5,N/A,False,185,239,276,329,0.52
83,1,1.13,N/A,False,238,17,257,31,0.52
84,5,8.16,N/A,False,309,117,354,151,0.8
84,4,2.32,N/A,False,259,52,284,75,0.69
84,6,15.95,N/A,False,191,231,276,318,0.57
84,6,17.94,N/A,False,191,232,276,318,0.56
85,5,7.18,N/A,False,308,109,352,147,0.83
85,4,2.32,N/A,False,259,52,285,74,0.67
85,6,18.25,N/A,False,198,223,277,306,0.62
85,6,18.22,N/A,False,198,223,277,306,0.6
85,1,1.13,N/A,False,239,17,257,31,0.5
86,5,6.61,N/A,False,308,110,351,144,0.78
86,4,2.32,N/A,False,259,51,284,73,0.67
86,6,16.62,N/A,False,200,217,278,295,0.62
86,6,16.37,N/A,False,201,216,277,295,0.51
86,1,1.13,N/A,False,240,17,258,31,0.51
86,5,4.57,N/A,False,309,97,351,144,0.51
87,5,6.08,N/A,False,308,109,350,142,0.77
87,4,2.32,N/A,False,259,50,284,72,0.66
87,6,15.95,N/A,False,204,208,279,285,0.57
87,1,1.13,N/A,False,240,17,258,31,0.54
87,2,1.9,N/A,False,298,22,321,47,0.51
88,6,13.96,N/A,False,206,201,279,275,0.73
88,4,2.32,N/A,False,259,49,283,71,0.7
88,5,8.45,N/A,False,307,97,351,138,0.69
88,1,1.13,N/A,False,240,17,258,31,0.53
88,2,1.76,N/A,False,298,21,320,47,0.52
89,4,2.32,N/A,False,259,49,284,71,0.72
89,5,7.94,N/A,False,307,99,349,135,0.59
89,6,13.78,N/A,False,208,195,278,266,0.57
89,1,1.13,N/A,False,240,17,258,30,0.55
90,4,2.8,N/A,False,259,48,284,69,0.74
90,5,9.42,N/A,False,307,95,348,132,0.69
90,6,13.3,N/A,False,210,189,279,258,0.65
90,2,1.61,N/A,False,297,20,320,46,0.51
91,4,3.28,N/A,False,260,48,284,69,0.77
91,5,7.64,N/A,False,307,98,346,130,0.64
91,6,12.6,N/A,False,212,184,277,250,0.52
92,4,2.8,N/A,False,260,47,283,68,0.77
92,5,7.19,N/A,False,307,93,346,128,0.7
92,6,12.29,N/A,False,212,177,280,242,0.68
92,2,1.37,N/A,False,297,19,319,45,0.59
93,4,2.8,N/A,False,260,47,283,67,0.78
93,6,11.31,N/A,False,211,173,279,235,0.7
93,5,4.73,N/A,False,307,91,345,125,0.67
93,2,1.21,N/A,False,297,19,319,44,0.56
93,1,0.58,N/A,False,242,16,258,29,0.52
94,4,2.8,N/A,False,259,46,283,66,0.75
94,5,4.52,N/A,False,305,91,344,123,0.7
94,1,0.58,N/A,False,242,16,258,29,0.52
95,4,2.32,N/A,False,260,45,283,65,0.72
95,5,4.81,N/A,False,306,84,343,120,0.7
95,1,0.58,N/A,False,242,16,258,29,0.51
95,2,1.16,N/A,False,297,18,317,42,0.51
96,5,5.43,N/A,False,306,84,342,118,0.75
96,4,2.32,N/A,False,260,44,283,64,0.7
96,6,10.61,N/A,False,223,158,278,216,0.6
96,2,1.16,N/A,False,297,18,317,42,0.53
96,1,0.58,N/A,False,242,16,258,29,0.53
97,5,4.61,N/A,False,306,82,342,117,0.79
97,4,2.32,N/A,False,261,43,282,63,0.68
97,6,9.27,N/A,False,224,171,277,210,0.62
97,2,1.74,N/A,False,297,18,316,41,0.54
98,4,2.32,N/A,False,261,43,282,63,0.72
98,5,4.95,N/A,False,304,80,341,115,0.7
98,6,11.68,N/A,False,227,149,279,205,0.55
99,4,2.32,N/A,False,260,42,283,62,0.7
99,5,4.85,N/A,False,305,78,340,113,0.68
99,6,10.65,N/A,False,228,146,280,198,0.57
99,6,11.22,N/A,False,228,162,277,198,0.53
100,6,10.89,N/A,False,228,157,278,194,0.8
100,5,3.72,N/A,False,304,77,339,109,0.73
100,4,2.32,N/A,False,260,41,282,62,0.71
100,2,1.74,N/A,False,296,16,316,40,0.5
101,5,3.63,N/A,False,304,76,339,107,0.79
101,4,2.32,N/A,False,260,41,282,61,0.72
101,6,14.64,N/A,False,230,138,280,189,0.63
101,6,12.23,N/A,False,230,153,279,189,0.59
101,2,1.74,N/A,False,296,17,316,39,0.52
102,4,2.32,N/A,False,261,40,282,60,0.75
102,6,12.77,N/A,False,231,148,279,183,0.72
102,5,3.72,N/A,False,304,75,338,106,0.69
102,2,2.32,N/A,False,295,16,316,39,0.5
103,4,2.32,N/A,False,261,40,282,59,0.75
103,5,3.41,N/A,False,303,76,338,104,0.69
103,6,11.22,N/A,False,231,144,280,179,0.6
103,2,2.32,N/A,False,295,16,316,38,0.52
104,4,2.32,N/A,False,261,40,282,59,0.73
104,6,11.22,N/A,False,233,137,280,176,0.69
104,5,3.96,N/A,False,304,72,336,102,0.64
104,2,2.32,N/A,False,295,16,315,37,0.52
105,4,2.32,N/A,False,261,39,282,58,0.71
105,5,4.46,N/A,False,302,68,336,100,0.63
105,6,8.72,N/A,False,230,130,280,171,0.59
105,2,2.32,N/A,False,295,15,315,37,0.51
106,4,2.32,N/A,False,260,39,282,57,0.65
106,6,7.71,N/A,False,233,130,280,167,0.64
106,5,5.05,N/A,False,303,69,335,100,0.55
107,6,6.9,N/A,False,237,130,281,163,0.74
107,4,2.32,N/A,False,261,39,282,56,0.65
107,5,4.46,N/A,False,303,68,335,97,0.6
108,6,7.23,N/A,False,238,122,281,160,0.74
108,4,2.32,N/A,False,261,38,282,56,0.64
109,6,7.87,N/A,False,239,114,281,155,0.75
109,4,2.32,N/A,False,261,37,282,55,0.59
109,5,4.0,N/A,False,303,66,334,93,0.58
110,5,3.68,N/A,False,301,64,334,91,0.65
110,6,6.53,N/A,False,240,120,281,152,0.61
110,4,2.32,N/A,False,261,37,281,54,0.59
111,6,7.47,N/A,False,241,114,281,148,0.75
111,5,3.18,N/A,False,300,62,334,91,0.68
111,4,2.32,N/A,False,261,36,281,54,0.58
111,2,1.59,N/A,False,294,13,314,34,0.54
112,6,6.95,N/A,False,240,111,282,147,0.77
112,5,3.18,N/A,False,300,61,334,90,0.69
112,4,2.32,N/A,False,261,36,282,54,0.6
112,2,0.86,N/A,False,294,13,313,34,0.59
113,6,7.07,N/A,False,237,104,282,144,0.71
113,5,2.86,N/A,False,299,61,333,88,0.7
113,4,2.32,N/A,False,261,35,282,53,0.64
113,2,0.86,N/A,False,294,13,313,34,0.59
114,6,6.07,N/A,False,244,108,283,140,0.76
114,5,2.99,N/A,False,299,60,333,87,0.67
114,4,2.32,N/A,False,261,35,282,52,0.66
114,2,0.86,N/A,False,294,13,313,34,0.57
115,6,6.34,N/A,False,239,106,283,138,0.7
115,4,2.32,N/A,False,261,34,282,52,0.69
115,5,2.32,N/A,False,299,59,332,85,0.65
115,2,0.86,N/A,False,294,12,313,33,0.56
116,4,2.32,N/A,False,261,33,282,51,0.72
116,6,5.65,N/A,False,240,104,282,135,0.69
116,5,2.32,N/A,False,299,59,331,84,0.65
116,2,0.86,N/A,False,294,12,312,33,0.59
117,6,6.76,N/A,False,243,97,283,131,0.79
117,4,2.32,N/A,False,260,33,282,51,0.75
117,5,2.32,N/A,False,299,57,329,83,0.64
117,2,0.86,N/A,False,294,12,312,33,0.6
118,4,2.32,N/A,False,260,32,281,51,0.76
118,6,5.73,N/A,False,247,96,283,130,0.75
118,5,2.32,N/A,False,299,57,329,83,0.67
118,2,0.86,N/A,False,294,12,312,32,0.61
119,6,5.4,N/A,False,248,93,283,128,0.77
119,4,2.32,N/A,False,260,32,281,50,0.75
119,2,0.86,N/A,False,293,12,312,32,0.59
119,5,2.77,N/A,False,299,56,328,81,0.57
120,6,5.51,N/A,False,249,91,283,124,0.79
120,4,2.32,N/A,False,260,32,282,49,0.76
120,5,2.99,N/A,False,299,54,328,80,0.64
120,2,0.86,N/A,False,293,11,312,32,0.61
121,6,5.18,N/A,False,249,89,283,122,0.81
121,4,2.32,N/A,False,260,32,282,49,0.77
121,5,2.99,N/A,False,299,53,327,79,0.71
121,2,0.86,N/A,False,293,11,312,31,0.61
122,6,4.07,N/A,False,249,87,284,120,0.82
122,4,2.32,N/A,False,261,31,281,48,0.76
122,5,3.47,N/A,False,299,53,327,76,0.69
122,2,0.86,N/A,False,293,11,312,31,0.59
123,6,4.07,N/A,False,250,85,284,117,0.86
123,4,2.32,N/A,False,261,31,281,48,0.76
123,5,3.47,N/A,False,299,52,327,75,0.68
123,2,0.86,N/A,False,293,11,312,30,0.58
124,6,3.85,N/A,False,250,85,284,115,0.81
124,4,2.32,N/A,False,261,31,281,47,0.68
124,5,3.28,N/A,False,299,52,327,75,0.67
124,2,0.86,N/A,False,293,10,312,30,0.57
125,6,3.38,N/A,False,251,82,284,114,0.71
125,4,2.32,N/A,False,261,30,281,47,0.64
125,5,3.47,N/A,False,299,49,326,74,0.58
125,2,0.86,N/A,False,293,10,311,30,0.52
126,6,3.38,N/A,False,250,81,284,112,0.66
126,4,2.32,N/A,False,262,30,281,46,0.62
126,5,3.47,N/A,False,299,50,326,73,0.58
127,6,3.38,N/A,False,251,79,284,109,0.66
127,4,2.32,N/A,False,262,30,281,46,0.63
127,5,3.67,N/A,False,297,47,325,72,0.59
128,6,3.04,N/A,False,252,79,284,107,0.72
128,4,2.32,N/A,False,262,29,281,46,0.62
128,5,3.67,N/A,False,297,47,324,71,0.61
129,6,3.09,N/A,False,252,77,284,105,0.75
129,5,3.67,N/A,False,297,47,324,70,0.68
129,4,2.32,N/A,False,261,30,280,45,0.56
130,6,3.17,N/A,False,254,75,284,104,0.74
130,5,3.67,N/A,False,297,46,324,69,0.68
130,4,2.32,N/A,False,261,29,280,44,0.61
131,6,3.14,N/A,False,254,74,285,102,0.67
131,4,2.32,N/A,False,261,29,280,43,0.64
131,5,3.67,N/A,False,298,45,323,67,0.64
132,5,3.67,N/A,False,297,45,323,67,0.71
132,4,2.32,N/A,False,261,28,280,43,0.64
132,6,3.14,N/A,False,255,72,284,100,0.6
133,5,3.67,N/A,False,298,44,323,66,0.72
133,4,2.32,N/A,False,261,28,280,43,0.63
133,6,3.47,N/A,False,256,70,284,98,0.57
134,5,2.32,N/A,False,297,43,322,65,0.7
134,6,3.54,N/A,False,255,69,285,98,0.65
134,4,2.32,N/A,False,261,28,280,43,0.6
135,5,2.32,N/A,False,297,42,322,64,0.67
135,6,3.47,N/A,False,256,68,285,96,0.62
135,4,2.32,N/A,False,261,27,280,42,0.6
136,5,2.32,N/A,False,297,42,321,63,0.69
136,4,2.32,N/A,False,261,27,280,42,0.6
136,6,3.41,N/A,False,255,66,285,95,0.59
137,5,2.32,N/A,False,298,42,321,63,0.68
137,6,3.41,N/A,False,256,65,284,92,0.64
137,4,2.32,N/A,False,261,27,280,41,0.59
138,5,2.32,N/A,False,297,42,320,62,0.71
138,6,3.28,N/A,False,256,64,284,91,0.66
138,4,2.32,N/A,False,261,27,280,41,0.58
139,5,2.32,N/A,False,297,41,320,61,0.68
139,6,3.28,N/A,False,256,64,284,89,0.61
139,4,2.32,N/A,False,260,26,280,41,0.55
140,5,2.32,N/A,False,296,41,319,59,0.67
140,6,3.28,N/A,False,256,63,284,87,0.62
141,6,3.47,N/A,False,257,61,285,86,0.66
141,5,2.32,N/A,False,296,39,319,59,0.62
142,6,3.67,N/A,False,257,60,285,85,0.68
142,5,2.32,N/A,False,295,38,319,58,0.67
143,6,3.67,N/A,False,257,60,285,84,0.71
143,5,2.32,N/A,False,296,38,319,58,0.64
144,8,19.45,N/A,False,428,222,527,314,0.8
144,6,3.47,N/A,False,258,58,285,83,0.68
144,5,2.32,N/A,False,296,38,318,57,0.66
144,4,2.32,N/A,False,261,25,280,39,0.57
145,8,18.35,N/A,False,426,214,521,304,0.76
145,6,3.47,N/A,False,258,57,285,82,0.72
145,5,2.32,N/A,False,296,38,318,56,0.68
145,4,2.32,N/A,False,261,24,280,38,0.65
146,8,17.99,N/A,False,423,208,514,293,0.76
146,6,3.28,N/A,False,258,56,285,81,0.74
146,5,2.32,N/A,False,296,36,318,56,0.71
146,4,2.32,N/A,False,261,22,280,38,0.64
147,8,17.62,N/A,False,420,201,509,282,0.74
147,5,2.32,N/A,False,296,36,317,55,0.73
147,6,3.28,N/A,False,258,55,285,80,0.66
147,4,2.32,N/A,False,261,22,280,38,0.6
148,8,16.04,N/A,False,417,195,502,273,0.72
148,6,3.28,N/A,False,258,55,284,78,0.69
148,5,2.32,N/A,False,295,36,317,54,0.68
148,4,2.32,N/A,False,261,22,280,38,0.61
149,8,15.47,N/A,False,415,190,497,263,0.76
149,6,3.28,N/A,False,258,54,285,77,0.69
149,5,2.32,N/A,False,295,36,316,54,0.68
149,4,2.32,N/A,False,261,23,280,37,0.62
150,6,3.28,N/A,False,259,53,284,76,0.76
150,8,14.8,N/A,False,411,184,492,256,0.7
150,5,2.32,N/A,False,295,35,316,53,0.7
150,4,2.32,N/A,False,261,23,280,37,0.64
151,8,13.81,N/A,False,410,179,488,247,0.8
151,5,2.32,N/A,False,294,35,316,51,0.7
151,6,3.28,N/A,False,258,52,285,75,0.67
151,4,2.32,N/A,False,261,23,280,37,0.54
152,5,2.32,N/A,False,294,34,316,51,0.64
152,6,3.28,N/A,False,258,52,285,74,0.63
152,8,13.22,N/A,False,408,174,483,239,0.6
152,4,2.32,N/A,False,261,23,280,36,0.52
153,8,12.6,N/A,False,406,168,479,232,0.67
153,5,2.32,N/A,False,294,33,315,50,0.65
153,6,3.28,N/A,False,258,52,285,73,0.65
153,4,2.32,N/A,False,261,22,280,36,0.56
154,8,12.0,N/A,False,404,163,474,226,0.75
154,6,3.28,N/A,False,259,50,284,72,0.68
154,5,2.32,N/A,False,293,31,315,50,0.62
154,4,2.32,N/A,False,261,23,280,36,0.52
155,8,11.8,N/A,False,401,160,470,217,0.77
155,6,3.28,N/A,False,259,50,284,71,0.67
155,5,2.32,N/A,False,293,31,315,49,0.66
155,9,10.72,N/A,False,155,278,262,359,0.65
156,8,11.18,N/A,False,400,155,466,212,0.75
156,6,3.28,N/A,False,258,49,284,71,0.68
156,5,2.32,N/A,False,292,31,315,49,0.63
156,9,9.59,N/A,False,157,271,263,358,0.6
157,9,9.03,N/A,False,160,261,265,359,0.76
157,8,10.45,N/A,False,398,151,463,206,0.76
157,6,3.28,N/A,False,258,49,285,69,0.65
157,5,2.32,N/A,False,293,31,314,48,0.6
158,6,3.67,N/A,False,260,47,285,68,0.67
158,8,10.16,N/A,False,395,146,460,200,0.64
159,6,3.67,N/A,False,260,47,284,67,0.72
159,8,9.73,N/A,False,394,143,457,194,0.65
159,9,9.06,N/A,False,169,243,266,358,0.58
160,6,3.67,N/A,False,261,47,284,67,0.72
160,8,8.83,N/A,False,393,138,454,191,0.62
160,9,9.21,N/A,False,173,234,267,350,0.52
161,8,8.53,N/A,False,392,136,450,184,0.75
161,6,3.67,N/A,False,261,46,284,66,0.69
162,8,8.38,N/A,False,390,131,448,180,0.67
162,6,3.67,N/A,False,261,45,284,65,0.65
162,9,11.08,N/A,False,179,220,270,323,0.56
163,8,7.86,N/A,False,389,128,444,176,0.74
163,6,3.67,N/A,False,261,44,284,64,0.62
163,9,12.64,N/A,False,182,211,270,313,0.56
163,5,0.61,N/A,False,293,30,312,45,0.53
164,8,7.56,N/A,False,387,125,442,171,0.71
